OBJECTID,SSL,BLDG_NUM,CMPLX_NUM,AYB,YR_RMDL,EYB,ROOMS,BEDRM,BATHRM,HF_BATHRM,HEAT,HEAT_D,AC,FIREPLACES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
39193,2676    2071,1,1758,1928,2005,1928,2,0,1,0,1,Forced Air,N,0,2007-02-27T00:00:00.000Z,115000,U,1,401,17,162,2018-07-22T18:01:38.000Z
39194,2676    2072,1,1758,1928,2005,1928,2,0,1,0,1,Forced Air,N,0,2015-09-10T00:00:00.000Z,135000,Q,2,389,17,162,2018-07-22T18:01:38.000Z
39195,2676    2073,1,1758,1928,2005,1928,3,1,1,0,1,Forced Air,N,0,2014-04-02T00:00:00.000Z,210000,Q,1,597,17,233,2018-07-22T18:01:38.000Z
39196,2676    2074,1,1758,1928,2005,1928,2,0,1,0,1,Forced Air,N,0,2017-12-06T00:00:00.000Z,175000,Q,3,407,17,173,2018-07-22T18:01:38.000Z
39197,2676    2075,1,1758,1928,2005,1928,3,1,1,0,1,Forced Air,N,0,2010-01-12T00:00:00.000Z,135000,U,1,636,17,254,2018-07-22T18:01:38.000Z
39198,2831    2023,1,1977,1939,2009,1939,3,1,1,0,1,Forced Air,Y,0,2017-08-21T00:00:00.000Z,369900,Q,4,521,16,623,2018-07-22T18:01:38.000Z
39199,2831    2024,1,1977,1939,2009,1939,3,1,1,0,1,Forced Air,Y,0,2018-01-04T00:00:00.000Z,337000,Q,3,509,16,607,2018-07-22T18:01:38.000Z
39200,2831    2025,1,1977,1939,2009,1939,3,1,1,0,1,Forced Air,Y,0,2009-10-27T00:00:00.000Z,269000,Q,1,491,16,585,2018-07-22T18:01:38.000Z
39201,2831    2026,1,1977,1939,2009,1939,3,1,1,0,1,Forced Air,Y,0,2010-05-07T00:00:00.000Z,289000,Q,1,515,16,615,2018-07-22T18:01:38.000Z
39202,2831    2027,1,1977,1939,2009,1939,3,1,1,0,1,Forced Air,Y,0,2009-11-27T00:00:00.000Z,280000,Q,1,514,16,615,2018-07-22T18:01:38.000Z
39203,2831    2028,1,1977,1939,2009,1939,3,1,1,0,1,Forced Air,Y,0,2014-03-31T00:00:00.000Z,302000,Q,1,539,16,640,2018-07-22T18:01:38.000Z
39204,2831    2029,1,1977,1939,2009,1939,3,1,1,0,1,Forced Air,Y,0,2015-05-04T00:00:00.000Z,325000,Q,3,570,16,678,2018-07-22T18:01:38.000Z
39205,2831    2030,1,1997,1912,2008,1919,4,2,2,1,1,Forced Air,Y,1,2013-02-19T00:00:00.000Z,432500,Q,1,1162,16,549,2018-07-22T18:01:38.000Z
39206,2831    2031,1,1997,1912,2008,1919,4,2,2,1,1,Forced Air,Y,1,2014-09-30T00:00:00.000Z,530000,Q,3,1194,16,559,2018-07-22T18:01:38.000Z
39207,2831    2032,1,1413,1923,,1923,3,1,1,0,8,Ht Pump,Y,0,2013-12-19T00:00:00.000Z,391900,Q,1,669,16,581,2018-07-22T18:01:38.000Z
39208,2831    2033,1,1413,1923,,1923,3,1,1,0,8,Ht Pump,Y,0,2018-05-24T00:00:00.000Z,468000,Q,4,752,16,516,2018-07-22T18:01:38.000Z
39209,2831    2034,1,1413,1923,,1923,4,2,1,0,8,Ht Pump,Y,0,2013-11-19T00:00:00.000Z,415000,Q,1,749,16,581,2018-07-22T18:01:38.000Z
39210,2831    2035,1,1413,1923,,1923,3,1,1,0,8,Ht Pump,Y,0,2013-10-22T00:00:00.000Z,325000,Q,1,453,16,402,2018-07-22T18:01:38.000Z
39211,2831    2036,1,1413,1923,,1923,3,1,1,0,8,Ht Pump,0,0,2014-03-04T00:00:00.000Z,307500,Q,1,519,16,348,2018-07-22T18:01:38.000Z
39212,2831    2037,1,1413,1923,,1923,2,0,1,0,8,Ht Pump,0,0,2013-10-18T00:00:00.000Z,249000,Q,1,373,16,288,2018-07-22T18:01:38.000Z
39213,2831    2038,1,1413,1923,,1923,2,0,1,0,8,Ht Pump,0,0,2013-10-28T00:00:00.000Z,252000,Q,1,369,16,288,2018-07-22T18:01:38.000Z
39214,2831    2039,1,1413,1923,,1923,4,2,1,0,8,Ht Pump,Y,0,2013-11-29T00:00:00.000Z,375000,Q,1,655,16,505,2018-07-22T18:01:38.000Z
39215,2831    2040,1,1413,1923,,1923,3,1,1,0,8,Ht Pump,0,0,2013-10-04T00:00:00.000Z,352000,Q,1,519,16,440,2018-07-22T18:01:38.000Z
39216,2831    2041,1,1413,1923,,1923,3,1,1,0,8,Ht Pump,0,0,2013-10-22T00:00:00.000Z,324900,Q,1,573,16,402,2018-07-22T18:01:38.000Z
39217,2831    2042,1,1413,1923,,1923,2,0,1,0,8,Ht Pump,0,0,2014-01-28T00:00:00.000Z,251400,Q,1,373,16,288,2018-07-22T18:01:38.000Z
39218,2831    2043,1,1413,1923,,1923,2,0,1,0,8,Ht Pump,Y,0,2014-06-16T00:00:00.000Z,269900,U,4,369,16,288,2018-07-22T18:01:38.000Z
39219,2831    2044,1,1413,1923,,1923,4,2,1,0,8,Ht Pump,Y,0,2014-01-28T00:00:00.000Z,379950,Q,1,655,16,505,2018-07-22T18:01:38.000Z
39220,2831    2045,1,1811,1923,,1923,3,1,1,0,0,No Data,Y,0,2016-04-26T00:00:00.000Z,325000,U,2,503,16,120,2018-07-22T18:01:38.000Z
39221,2831    2046,1,1811,1923,,1923,3,1,1,0,0,No Data,Y,0,2016-04-12T00:00:00.000Z,285000,Q,2,475,16,51,2018-07-22T18:01:38.000Z
39222,2831    2047,1,5540,1912,2017,1919,5,2,1,0,1,Forced Air,Y,0,1900-01-01T00:00:00.000Z,0,U,1,1784,16,995,2018-07-22T18:01:38.000Z
39223,2831    2048,1,5540,1912,2017,1919,5,3,1,0,1,Forced Air,Y,0,1900-01-01T00:00:00.000Z,0,U,1,1158,16,995,2018-07-22T18:01:38.000Z
39224,2831    2049,1,5531,1912,2017,1919,5,3,3,0,1,Forced Air,Y,0,2018-01-29T00:00:00.000Z,715000,Q,2,1760,16,1150,2018-07-22T18:01:38.000Z
39225,2831    2050,1,5531,1912,2017,1919,5,3,3,0,1,Forced Air,Y,0,2017-08-09T00:00:00.000Z,875000,Q,2,1889,16,1150,2018-07-22T18:01:38.000Z
39226,2831    2051,1,5584,1905,2017,1919,5,3,2,1,1,Forced Air,Y,0,2017-11-13T00:00:00.000Z,849900,Q,2,1865,16,1500,2018-07-22T18:01:38.000Z
39227,2831    2052,1,5584,1905,2017,1919,5,3,2,1,1,Forced Air,Y,0,2017-12-01T00:00:00.000Z,875000,Q,2,1799,16,1500,2018-07-22T18:01:38.000Z
39228,2831    2053,1,5667,2018,,0,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,1,0,16,1032,2018-07-22T18:01:38.000Z
39229,2831    2054,1,5667,2018,,0,,,,,,,,,2018-01-22T00:00:00.000Z,860000,U,2,0,16,1032,2018-07-22T18:01:38.000Z
39230,2832    2001,1,1610,1909,2004,1919,7,3,3,1,1,Forced Air,Y,1,2011-11-15T00:00:00.000Z,475000,Q,1,1634,16,1299,2018-07-22T18:01:38.000Z
39231,2832    2002,1,1610,1909,2004,1919,6,3,3,1,1,Forced Air,Y,1,2013-12-19T00:00:00.000Z,749000,Q,1,1910,16,1299,2018-07-22T18:01:38.000Z
39232,2832    2003,1,1651,2005,,2005,6,2,2,1,1,Forced Air,Y,0,2015-12-10T00:00:00.000Z,0,U,5,1344,16,738,2018-07-22T18:01:38.000Z
39233,2832    2004,1,1651,2005,,2005,4,2,1,1,1,Forced Air,Y,0,2017-01-10T00:00:00.000Z,430000,U,4,893,16,738,2018-07-22T18:01:38.000Z
39234,2832    2005,1,1978,1930,2009,1930,2,0,1,0,1,Forced Air,Y,0,2009-09-02T00:00:00.000Z,164500,Q,1,277,16,214,2018-07-22T18:01:38.000Z
39235,2832    2006,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2016-09-30T00:00:00.000Z,285000,Q,3,455,16,339,2018-07-22T18:01:38.000Z
39236,2832    2007,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2015-08-11T00:00:00.000Z,292500,Q,3,449,16,353,2018-07-22T18:01:38.000Z
39237,2832    2009,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2009-09-02T00:00:00.000Z,218500,Q,1,424,16,282,2018-07-22T18:01:38.000Z
39238,2832    2010,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2012-06-05T00:00:00.000Z,229000,Q,1,387,16,283,2018-07-22T18:01:38.000Z
39239,2832    2011,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2018-04-12T00:00:00.000Z,305000,Q,3,467,16,335,2018-07-22T18:01:38.000Z
39240,2832    2012,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2017-02-24T00:00:00.000Z,0,U,3,486,16,358,2018-07-22T18:01:38.000Z
39241,2832    2013,1,1978,1930,2009,1930,2,1,2,0,1,Forced Air,Y,0,2015-11-09T00:00:00.000Z,279000,Q,3,528,16,400,2018-07-22T18:01:38.000Z
39242,2832    2014,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2009-09-02T00:00:00.000Z,199500,Q,1,404,16,287,2018-07-22T18:01:38.000Z
39243,2832    2015,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2015-11-24T00:00:00.000Z,282000,Q,3,403,16,282,2018-07-22T18:01:38.000Z
39244,2832    2016,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2009-10-09T00:00:00.000Z,229500,Q,1,386,16,283,2018-07-22T18:01:38.000Z
39245,2832    2017,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2014-11-21T00:00:00.000Z,310000,Q,4,469,16,335,2018-07-22T18:01:38.000Z
39246,2832    2018,1,1978,1930,2009,1930,3,1,1,0,1,Forced Air,Y,0,2015-09-30T00:00:00.000Z,285000,Q,4,482,16,358,2018-07-22T18:01:38.000Z
39247,3121    2035,1,1877,1927,2007,1927,3,1,1,0,0,No Data,Y,0,2013-10-18T00:00:00.000Z,349900,Q,1,650,16,353,2018-07-22T18:01:38.000Z
39248,3121    2036,1,1877,1927,2007,1927,3,1,1,0,0,No Data,Y,0,2013-06-24T00:00:00.000Z,329900,Q,1,692,16,365,2018-07-22T18:01:38.000Z
39249,3121    2037,1,1877,1927,2007,1927,3,1,1,0,0,No Data,Y,0,2012-11-23T00:00:00.000Z,297900,Q,1,679,16,354,2018-07-22T18:01:38.000Z
39250,3121    2038,1,1877,1927,2007,1927,3,1,1,0,0,No Data,Y,0,2017-06-05T00:00:00.000Z,363000,Q,4,672,16,366,2018-07-22T18:01:38.000Z
39251,3121    2039,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-04-11T00:00:00.000Z,430000,Q,2,847,16,415,2018-07-22T18:01:38.000Z
39252,3121    2040,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-04-05T00:00:00.000Z,419900,Q,2,722,16,371,2018-07-22T18:01:38.000Z
39253,3121    2041,1,5265,1927,2015,1927,3,1,1,0,8,Ht Pump,Y,0,2016-06-01T00:00:00.000Z,345000,Q,2,571,16,316,2018-07-22T18:01:38.000Z
39254,3121    2042,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-04-04T00:00:00.000Z,399900,Q,2,764,16,371,2018-07-22T18:01:38.000Z
39255,3121    2043,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-04-28T00:00:00.000Z,519900,Q,2,840,16,415,2018-07-22T18:01:38.000Z
39256,3121    2044,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-04-08T00:00:00.000Z,479900,Q,2,744,16,371,2018-07-22T18:01:38.000Z
39257,3121    2045,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-05-09T00:00:00.000Z,499900,Q,2,840,16,415,2018-07-22T18:01:38.000Z
39258,3121    2046,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-04-12T00:00:00.000Z,476000,Q,2,725,16,371,2018-07-22T18:01:38.000Z
39259,3121    2047,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-03-31T00:00:00.000Z,519900,Q,2,839,16,415,2018-07-22T18:01:38.000Z
39260,3121    2048,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-05-17T00:00:00.000Z,500000,Q,2,742,16,371,2018-07-22T18:01:38.000Z
39261,3121    2049,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-06-27T00:00:00.000Z,505000,Q,2,834,16,415,2018-07-22T18:01:38.000Z
39262,3121    2050,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-06-08T00:00:00.000Z,479900,Q,2,728,16,371,2018-07-22T18:01:38.000Z
39263,3121    2051,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-05-16T00:00:00.000Z,531500,Q,2,870,16,415,2018-07-22T18:01:38.000Z
39264,3121    2052,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-04-14T00:00:00.000Z,504900,Q,2,766,16,371,2018-07-22T18:01:38.000Z
39265,3121    2053,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-06-22T00:00:00.000Z,529900,Q,2,867,16,415,2018-07-22T18:01:38.000Z
39266,3121    2054,1,5265,1927,2015,1927,4,2,2,0,8,Ht Pump,Y,0,2016-09-27T00:00:00.000Z,495000,Q,2,726,16,371,2018-07-22T18:01:38.000Z
39267,3122    2001,1,1469,1907,2012,1919,5,3,3,0,1,Forced Air,Y,0,2014-12-04T00:00:00.000Z,655000,Q,3,1891,16,941,2018-07-22T18:01:38.000Z
39268,3122    2002,1,1469,1907,2012,1919,5,3,3,0,1,Forced Air,Y,0,2013-01-14T00:00:00.000Z,649900,Q,1,1718,16,859,2018-07-22T18:01:38.000Z
39269,3123    2001,1,1979,1915,2008,1919,4,2,2,1,1,Forced Air,Y,1,2013-10-23T00:00:00.000Z,565000,Q,1,1378,16,850,2018-07-22T18:01:38.000Z
39270,3123    2002,1,1979,1915,2008,1919,4,2,2,1,1,Forced Air,Y,2,2009-05-14T00:00:00.000Z,0,U,1,1298,16,816,2018-07-22T18:01:38.000Z
39271,3123    2003,1,1425,1912,2011,1919,6,3,3,0,1,Forced Air,Y,1,2015-04-17T00:00:00.000Z,0,U,3,1780,16,1200,2018-07-22T18:01:38.000Z
39272,3123    2004,1,1425,1912,2011,1919,6,3,3,0,1,Forced Air,Y,1,2015-05-21T00:00:00.000Z,0,U,3,1880,16,1200,2018-07-22T18:01:38.000Z
39273,3123    2005,1,5017,1912,2013,1919,4,2,2,0,1,Forced Air,Y,1,2013-04-23T00:00:00.000Z,545000,U,1,1680,16,756,2018-07-22T18:01:38.000Z
39274,3123    2006,1,5017,1912,2013,1919,4,2,2,1,1,Forced Air,Y,1,2017-11-13T00:00:00.000Z,755000,U,2,1866,16,798,2018-07-22T18:01:38.000Z
39275,3123    2007,1,5017,1912,2013,1919,4,2,2,1,1,Forced Air,Y,1,2013-03-18T00:00:00.000Z,720000,U,1,2023,16,885,2018-07-22T18:01:38.000Z
39276,3123    2011,1,5676,2018,,0,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,1,0,16,1225,2018-07-22T18:01:38.000Z
39277,3123    2012,1,5676,2018,,0,,,,,,,,,2018-03-02T00:00:00.000Z,985000,Q,2,0,16,1225,2018-07-22T18:01:38.000Z
39278,3124    2001,1,1634,1909,2004,1919,6,2,2,1,1,Forced Air,Y,0,2016-05-03T00:00:00.000Z,599900,Q,4,1693,16,1400,2018-07-22T18:01:38.000Z
39279,3124    2002,1,1634,1909,2004,1919,6,2,2,1,1,Forced Air,Y,1,2018-04-18T00:00:00.000Z,750000,Q,5,1740,16,1400,2018-07-22T18:01:38.000Z
39280,3124    2003,1,1700,1909,2005,1919,4,2,2,0,1,Forced Air,Y,0,2011-07-13T00:00:00.000Z,300000,U,1,894,16,728,2018-07-22T18:01:38.000Z
39281,3124    2004,1,1700,1909,2005,1919,4,2,2,0,1,Forced Air,Y,0,2009-11-17T00:00:00.000Z,349000,Q,1,832,16,672,2018-07-22T18:01:38.000Z
39282,3124    2005,1,1700,1909,2005,1919,5,3,2,1,1,Forced Air,Y,0,2006-08-15T00:00:00.000Z,599900,Q,1,1572,16,1316,2018-07-22T18:01:38.000Z
39283,2991    2055,1,3188,1957,,1957,5,2,1,1,8,Ht Pump,Y,0,2011-04-11T00:00:00.000Z,260000,Q,1,843,16,583,2018-07-22T18:01:38.000Z
39284,2991    2056,1,3188,1957,,1957,4,2,1,1,8,Ht Pump,Y,0,2016-04-06T00:00:00.000Z,324922,Q,3,740,16,509,2018-07-22T18:01:38.000Z
39285,2991    2057,1,3188,1957,,1957,4,2,1,1,8,Ht Pump,Y,0,2011-08-08T00:00:00.000Z,213900,Q,1,704,16,483,2018-07-22T18:01:38.000Z
39286,2991    2058,1,3188,1957,,1957,4,2,1,1,8,Ht Pump,Y,0,2011-07-14T00:00:00.000Z,207000,Q,1,699,16,484,2018-07-22T18:01:38.000Z
39287,2991    2059,1,3188,1957,,1957,5,2,1,1,8,Ht Pump,Y,0,2011-05-17T00:00:00.000Z,270000,Q,1,843,16,618,2018-07-22T18:01:38.000Z
39288,2991    2060,1,3188,1957,,1957,4,2,1,1,8,Ht Pump,Y,0,2017-05-02T00:00:00.000Z,336000,Q,4,740,16,509,2018-07-22T18:01:38.000Z
39289,2991    2061,1,3188,1957,,1957,4,2,1,1,8,Ht Pump,Y,0,2011-07-22T00:00:00.000Z,219900,Q,1,704,16,483,2018-07-22T18:01:38.000Z
39290,2991    2062,1,3188,1957,,1957,4,2,1,1,8,Ht Pump,Y,0,2015-12-09T00:00:00.000Z,295000,Q,3,699,16,484,2018-07-22T18:01:38.000Z
39291,2992    2001,1,3117,2005,,2005,6,3,3,1,1,Forced Air,Y,1,2016-01-06T00:00:00.000Z,580000,Q,5,2330,16,1304,2018-07-22T18:01:38.000Z
39292,2992    2002,1,3117,2005,,2005,6,3,3,1,1,Forced Air,Y,1,2008-06-23T00:00:00.000Z,460000,Q,1,2330,16,1304,2018-07-22T18:01:38.000Z
39293,2992    2003,1,3117,2005,,2005,6,3,3,1,1,Forced Air,Y,1,2007-12-07T00:00:00.000Z,0,U,1,2330,16,1304,2018-07-22T18:01:38.000Z
39294,2992    2004,1,3117,2005,,2005,6,3,3,1,1,Forced Air,Y,1,2013-10-16T00:00:00.000Z,573000,U,1,2330,16,1304,2018-07-22T18:01:38.000Z
39295,2992    2006,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2008-07-23T00:00:00.000Z,240000,Q,1,841,16,387,2018-07-22T18:01:38.000Z
39296,2992    2007,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2008-06-17T00:00:00.000Z,0,U,1,707,16,309,2018-07-22T18:01:38.000Z
39297,2992    2008,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2008-06-17T00:00:00.000Z,0,U,1,709,16,309,2018-07-22T18:01:38.000Z
39298,2992    2009,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2008-06-17T00:00:00.000Z,0,U,1,707,16,309,2018-07-22T18:01:38.000Z
39299,2992    2010,1,3151,1920,2006,1920,4,2,1,0,1,Forced Air,Y,0,2008-06-17T00:00:00.000Z,0,U,1,814,16,348,2018-07-22T18:01:38.000Z
39300,2992    2011,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2014-07-09T00:00:00.000Z,212000,Q,3,742,16,309,2018-07-22T18:01:38.000Z
39301,2992    2012,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2008-02-26T00:00:00.000Z,289500,Q,1,670,16,309,2018-07-22T18:01:38.000Z
39302,2992    2013,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2008-06-17T00:00:00.000Z,0,U,1,679,16,309,2018-07-22T18:01:38.000Z
39303,2992    2014,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2008-03-14T00:00:00.000Z,310000,Q,1,771,16,348,2018-07-22T18:01:38.000Z
39304,2992    2015,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2016-12-29T00:00:00.000Z,309590,U,5,729,16,309,2018-07-22T18:01:38.000Z
39305,2992    2016,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2012-12-21T00:00:00.000Z,195000,U,1,646,16,309,2018-07-22T18:01:38.000Z
39306,2992    2017,1,3151,1920,2006,1920,4,2,2,0,1,Forced Air,Y,0,2016-11-03T00:00:00.000Z,245000,U,3,683,16,309,2018-07-22T18:01:38.000Z
39307,2992    2018,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2016-04-18T00:00:00.000Z,295400,Q,5,960,16,436,2018-07-22T18:01:38.000Z
39308,2992    2019,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2008-09-02T00:00:00.000Z,400000,Q,1,911,16,412,2018-07-22T18:01:38.000Z
39309,2992    2020,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2011-04-11T00:00:00.000Z,1600000,U,1,1184,16,539,2018-07-22T18:01:38.000Z
39310,2992    2021,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2011-04-11T00:00:00.000Z,1600000,U,1,960,16,436,2018-07-22T18:01:38.000Z
39311,2992    2022,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2011-04-11T00:00:00.000Z,1600000,U,1,911,16,412,2018-07-22T18:01:38.000Z
39312,2992    2023,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2010-02-18T00:00:00.000Z,0,U,1,960,16,436,2018-07-22T18:01:38.000Z
39313,2992    2024,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2011-04-11T00:00:00.000Z,1600000,U,1,911,16,412,2018-07-22T18:01:38.000Z
39314,2992    2025,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2017-04-26T00:00:00.000Z,375000,U,3,1184,16,539,2018-07-22T18:01:38.000Z
39315,2992    2026,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2016-10-28T00:00:00.000Z,345000,U,4,960,16,436,2018-07-22T18:01:38.000Z
39316,2992    2027,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2011-04-11T00:00:00.000Z,1600000,U,1,911,16,412,2018-07-22T18:01:38.000Z
39317,2992    2028,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2017-10-30T00:00:00.000Z,385000,U,3,960,16,436,2018-07-22T18:01:38.000Z
39318,2992    2029,1,3161,2007,,2007,4,2,2,1,1,Forced Air,Y,0,2011-04-11T00:00:00.000Z,1600000,U,1,911,16,412,2018-07-22T18:01:38.000Z
39319,2992    2030,1,3161,2007,,2007,4,1,1,1,1,Forced Air,Y,0,2011-04-11T00:00:00.000Z,1600000,U,1,592,16,271,2018-07-22T18:01:38.000Z
39320,3109    2010,1,1551,1910,2002,1919,4,2,2,0,1,Forced Air,Y,1,2004-04-06T00:00:00.000Z,308500,Q,1,975,16,235,2018-07-22T18:01:38.000Z
39321,3109    2011,1,1551,1910,2002,1919,4,2,2,0,1,Forced Air,Y,1,2014-08-14T00:00:00.000Z,498000,Q,4,969,16,235,2018-07-22T18:01:38.000Z
39322,3109    2012,1,1551,1910,2002,1919,4,2,2,0,1,Forced Air,Y,1,2014-06-27T00:00:00.000Z,497500,Q,4,975,16,235,2018-07-22T18:01:38.000Z
39323,3109    2013,1,1551,1910,2002,1919,4,2,2,0,1,Forced Air,Y,1,2017-07-14T00:00:00.000Z,545000,Q,3,980,16,235,2018-07-22T18:01:38.000Z
39324,3109    2014,1,1551,1910,2002,1919,4,2,2,0,1,Forced Air,Y,1,2016-05-27T00:00:00.000Z,0,U,4,970,16,235,2018-07-22T18:01:38.000Z
39325,3109    2015,1,1551,1910,2002,1919,4,2,2,0,1,Forced Air,Y,1,2013-09-26T00:00:00.000Z,459500,Q,1,975,16,235,2018-07-22T18:01:38.000Z
39326,3110    2002,1,1552,1911,2003,1919,4,2,2,0,1,Forced Air,Y,1,2004-03-09T00:00:00.000Z,258399,Q,1,954,16,306,2018-07-22T18:01:38.000Z
39327,3110    2003,1,1552,1911,2003,1919,4,2,2,0,1,Forced Air,Y,1,2015-03-27T00:00:00.000Z,490000,Q,5,1017,16,324,2018-07-22T18:01:38.000Z
39328,3110    2004,1,1596,1909,2004,1919,4,2,2,1,1,Forced Air,Y,0,2005-05-06T00:00:00.000Z,339900,Q,1,971,16,520,2018-07-22T18:01:38.000Z
39329,3110    2005,1,1596,1909,2004,1919,4,2,2,0,1,Forced Air,Y,0,2009-09-24T00:00:00.000Z,405000,U,1,891,16,460,2018-07-22T18:01:38.000Z
39330,3110    2006,1,1596,1909,2004,1919,4,2,2,1,1,Forced Air,Y,0,2005-11-29T00:00:00.000Z,469900,Q,1,1678,16,900,2018-07-22T18:01:38.000Z
39331,3110    2009,1,1612,1900,2005,1919,4,2,2,0,1,Forced Air,Y,1,2014-08-05T00:00:00.000Z,465000,Q,3,1252,16,665,2018-07-22T18:01:38.000Z
39332,3110    2010,1,1612,1900,2005,1919,4,2,2,0,1,Forced Air,Y,1,2011-07-29T00:00:00.000Z,435000,Q,1,1808,16,1140,2018-07-22T18:01:38.000Z
39333,3110    2011,1,1612,1900,2005,1919,3,1,1,1,1,Forced Air,Y,0,2005-05-11T00:00:00.000Z,256000,Q,1,586,16,443,2018-07-22T18:01:38.000Z
39334,3110    2012,1,1612,1900,2005,1919,5,3,2,1,1,Forced Air,Y,1,2016-07-27T00:00:00.000Z,570000,Q,3,1292,16,918,2018-07-22T18:01:38.000Z
39335,3110    2013,1,1835,1907,2006,1919,4,2,2,0,8,Ht Pump,Y,1,2007-06-11T00:00:00.000Z,319900,Q,1,811,16,493,2018-07-22T18:01:38.000Z
39336,3110    2014,1,1835,1907,2006,1919,4,2,1,1,8,Ht Pump,Y,1,2013-01-30T00:00:00.000Z,359500,Q,1,747,16,459,2018-07-22T18:01:38.000Z
39337,3110    2015,1,1835,1907,2006,1919,4,2,2,0,8,Ht Pump,Y,1,2017-10-24T00:00:00.000Z,730000,Q,4,1266,16,748,2018-07-22T18:01:38.000Z
39338,3111    2001,1,1521,1930,2003,1930,3,1,1,0,0,No Data,Y,1,2016-10-28T00:00:00.000Z,0,U,5,589,17,159,2018-07-22T18:01:38.000Z
39339,3111    2002,1,1521,1930,2003,1930,5,2,2,0,0,No Data,Y,1,2017-12-18T00:00:00.000Z,469000,Q,5,989,17,278,2018-07-22T18:01:38.000Z
39340,3111    2003,1,1521,1930,2003,1930,5,2,2,0,0,No Data,Y,1,2018-06-21T00:00:00.000Z,500000,Q,6,1061,17,318,2018-07-22T18:01:38.000Z
39341,3111    2004,1,1521,1930,2003,1930,3,1,1,0,0,No Data,Y,1,2015-12-31T00:00:00.000Z,358000,Q,4,613,17,159,2018-07-22T18:01:38.000Z
39342,3111    2005,1,1521,1930,2003,1930,5,2,2,0,0,No Data,Y,1,2005-09-30T00:00:00.000Z,405000,Q,1,970,17,278,2018-07-22T18:01:38.000Z
39343,3111    2006,1,1521,1930,2003,1930,6,2,2,0,0,No Data,Y,1,2010-08-24T00:00:00.000Z,270000,U,1,1050,17,318,2018-07-22T18:01:38.000Z
