id,height,centroid_lon,centroid_lat
da08a1cf-79ca-4151-82c1-e1edaaa902aa,5.347143173217773,-77.0850993249888,38.79015479885676
7a231288-b6df-49c3-a45d-596d2e91b74a,5.3935136795043945,-77.08475165686323,38.790188830952346
56308795-e122-4200-8eb6-988e2e9d2e5b,3.3603603839874268,-77.08487938279438,38.7905777438259
753410f2-7ddd-4131-a7e4-5fa9e41dd0c2,5.764756202697754,-77.085088,38.790487
298bb9fa-97ad-45db-bf29-c5c024e5efc6,4.037347316741943,-77.08498921428573,38.79069640476191
260feeb6-5898-4b2f-8d5a-6467f5c76624,4.256562232971191,-77.08489480926283,38.790897906186736
0296f32a-d7cd-4cbb-9f68-7df4400b25a0,6.644866943359375,-77.08431200000001,38.79086300000001
437e3c70-49cd-4907-a1ed-eccf692f3a16,5.204233169555664,-77.0845536315303,38.7908927790426
24fc1754-0075-4514-9a10-47934f07d9fd,6.963458061218262,-77.08388479359256,38.790789814677375
d4231d72-9ce3-43d0-82ca-e450d0090e8c,4.502771377563477,-77.08408698536186,38.79128760706407
1d125496-3105-4be2-b110-d2d405c6d4ee,6.709254264831543,-77.08384649999999,38.791227500000005
9d84a30f-8a9e-4eb2-aba4-ee1ed8dabba0,5.534628868103027,-77.0836006395817,38.791201524295516
9fae61fc-3036-4be0-8d55-8e48798a4bab,6.303172588348389,-77.08334500000002,38.79116400000001
bdb73205-da3f-462c-bfcc-6c994231bfbb,5.007399082183838,-77.08305980588679,38.79109296842431
01c0effd-3ecd-476c-9e37-e9325df1e496,6.299835205078125,-77.08301661765125,38.79059914656987
86aa5e42-c94f-477b-b042-e5864168afa5,5.221601486206055,-77.0833453981713,38.79042050892781
379cc9d9-d2ae-4fd7-b833-ec101bede39f,5.265631675720215,-77.083333,38.79063
89a9f2b2-e5cb-4400-be13-95c60eb557c4,5.874161720275879,-77.083914,38.79055100000001
50b2d8ac-d3be-4dcf-8200-aef1e7991785,5.659097671508789,-77.08393949999999,38.7903385
290ed0e2-4428-4d39-bc9e-72676221bda0,6.095885276794434,-77.0839805,38.790125999999994
01020f04-b145-4f90-a444-b9c6eace16c3,4.506214141845703,-77.08337872148759,38.79019609586777
9aa2f624-85fc-47e9-8e9f-f84c5e94fa9a,5.757132053375244,-77.08217342613534,38.79016873752869
e41612ae-9083-4f37-807e-25ed539a2039,2.76308536529541,-77.08225242316347,38.79020776100234
4ff1f1e1-4573-49ab-ab90-9f761ee127f9,4.202890396118164,-77.08251135117638,38.790447468908894
47b8eb3e-8f0a-4a75-bf2e-ece6596c63a5,5.641695022583008,-77.08276283765323,38.790522832225086
7f0d76a3-e0d0-4f80-89a0-d3efbae540e3,4.257734298706055,-77.08217157360046,38.79040302706737
87f9b0e9-2f2f-4cd7-b503-5259ccba25c8,4.963840961456299,-77.0815787525503,38.79045039459737
491550b4-ebcd-49e1-88b8-95eae3fa1b79,4.718104839324951,-77.08160357642448,38.790220763804314
eb75dc39-aded-490f-afe6-513c0038331a,6.657083511352539,-77.08106560482904,38.790204247489065
6c5e7e3f-9f13-4b09-9270-19a0ea9abbc6,6.024311065673828,-77.080497,38.79015499999999
00518fe4-f63c-4f6f-b48e-367ee6a897e4,5.3854899406433105,-77.08022756830859,38.79046061792385
ff034e8e-a911-4be3-a2c3-7da348d33100,5.167657375335693,-77.0806545,38.7905535
744cc595-6ead-4d44-859f-04cf0291610d,5.304771900177002,-77.0810945,38.7904015
43337fbd-1626-4ac4-a28b-bf93496f05fd,4.989489555358887,-77.0811165,38.790588
d2358957-4932-41f4-a62c-955eae07f18b,6.731911659240723,-77.08115003301887,38.79076289386792
37e07519-c32a-455c-ad96-4df237038e38,5.395970344543457,-77.08112299999999,38.7909795
3344e1a8-7d89-4ec2-ba3b-4653a5ef5c85,5.7875494956970215,-77.08067600000001,38.7907455
4b2eec53-f7fa-4687-beea-606f0299d929,4.852663040161133,-77.08010863317952,38.79090176368957
ecbea72f-616e-4550-9874-e7e0f02b7d58,4.7208333015441895,-77.0806695,38.7909105
debfef7b-26af-45be-a190-7547d141be84,5.094202995300293,-77.0806805,38.7910915
753596fd-e2c5-41f5-b001-ba55ba99e698,4.921120643615723,-77.08027952910054,38.7910454552997
f5aa40e5-33d6-47da-8d98-a6ae1ec9d64f,5.516847610473633,-77.08066949999998,38.791271
d5a8ae2d-8dc9-4f20-bb39-b92888d2e402,5.686783313751221,-77.0811535,38.7911705
708a8649-2117-4847-80cf-93d351119e4a,3.7450592517852783,-77.0812229,38.79101345000001
d121e49b-f2a3-4ac1-9ef3-180494241fdb,6.249515533447266,-77.08151381697616,38.79094904296398
0129bd96-659f-4502-8ee8-c6166e061371,5.746772766113281,-77.0815455657978,38.79070076644796
2cada068-4950-41fa-a92a-8b9007dc1974,5.482815265655518,-77.0820788784731,38.79087644410198
1b768968-a22d-412a-8b10-6eda83d1d875,5.49835729598999,-77.08254689597534,38.790938337203
9c5b472b-fd58-4356-9cc7-8cf98648bd7c,4.727415084838867,-77.08280724461962,38.791022635456294
eb461225-6cf5-4606-b068-7c4b5f0e522a,5.490626335144043,-77.0811455,38.791377
645bd9bf-0970-4c39-9277-1df7ae91b8c1,4.759546756744385,-77.08115367060314,38.791588328763865
429086fd-7151-45e4-ad42-bb6b76847b59,5.124173164367676,-77.08014,38.7914885
b3a46487-6bf9-4ebe-8e5e-9bc3d5e5d147,5.679760932922363,-77.080336,38.79161800000001
1164f64d-1ce3-4c7c-9b79-8a279f2bf874,5.182912826538086,-77.0806699974507,38.79186302101947
0364dcfb-4364-4933-b518-038570d46cfe,4.679310321807861,-77.08067499999999,38.792033
8da3daa6-a775-4961-868e-a011979cc946,5.241669654846191,-77.08114859293043,38.79178061801596
e16c4bf6-cf09-45e2-96b9-bfd521aa8232,4.819946765899658,-77.081132,38.7919695
5ee6350c-b0cb-4460-ae1b-10f86a31d829,4.87060546875,-77.08113900000001,38.792166
48cc8771-7291-4403-8427-47dd553c339c,7.3345723152160645,-77.08122639116881,38.79235057405351
204bb65e-77c1-4912-9076-9c8abe303511,5.276185989379883,-77.0811415,38.79236699999999
