X,Y,OBJECTID,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,METEREDAREAS_ENERGY,METEREDAREAS_WATER,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,LASTUPDATE,UBID,REPORTINGYEAR,ENFORCEMENT_ACTION,VERIFIER_NAME,VERIFIER_ORGANIZATION
-8570120.1042,4707586.8154,5444309,PM3412552,4068 0828,3412552,! Engine Company 10,,,Data Under Review by DOEE,1300 FLORIDA AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1342 FLORIDA AVENUE NE,WASHINGTON,DC,20002,1925,Fire Station,Fire Station,0,13195,,77.5,83.5,154.4,161.4,80.8,0,,0,4708.619872,0,Whole Building,,0,0,0,0,161529.103165299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9015951012,-76.9866964833,294519,401153.972646574,137082.454614359,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2012,,,
-8570120.1042,4707586.8154,5444310,PM3412552,4068 0828,3412552,! Engine Company 10,,,Data Under Review by DOEE,1300 FLORIDA AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1342 FLORIDA AVENUE NE,WASHINGTON,DC,20002,1925,Fire Station,Fire Station,0,13195,,82.6,83.4,158.8,159.7,84.1,6.4,,0,5456.000306,0,Whole Building,,0,0,0,0,159353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9015951012,-76.9866964833,294519,401153.972646574,137082.454614359,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2013,,,
-8570120.1042,4707586.8154,5444311,PM3412552,4068 0828,3412552,! Engine Company 10,,,Data Under Review by DOEE,1300 FLORIDA AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1342 FLORIDA AVENUE NE,WASHINGTON,DC,20002,1925,Fire Station,Fire Station,0,13195,,94.1,92.5,184.3,182.6,97,7.4,,0,5972.999823,0,Whole Building,,0,0,0,0,188848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9015951012,-76.9866964833,294519,401153.972646574,137082.454614359,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2014,,,
-8570120.1042,4707586.8154,5444312,PM3412552,4068 0828,3412552,Engine Company #10,,,Data Under Review by DOEE,1300 FLORIDA AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1342 FLORIDA AVENUE NE,WASHINGTON,DC,20002,1929,Other - Public Services,Other - Public Services,0,13100,,89,90.6,184.2,185.8,94.8,7.2,,0,5975.999875,0,Whole Building,,0,0,0,0,166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9015951012,-76.9866964833,294519,401153.972646574,137082.454614359,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2015,,,
-8570120.1042,4707586.8154,5444313,PM3412552,4068 0828,3412552,Engine Company #10,,,Data Under Review by DOEE,1300 FLORIDA AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1342 FLORIDA AVENUE NE,WASHINGTON,DC,20002,1929,Other - Public Services,Other - Public Services,0,13100,,82.9,85.8,178.1,180.2,90.7,6.9,,0,5143.999815,0,Whole Building,,0,0,0,0,167392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9015951012,-76.9866964833,294519,401153.972646574,137082.454614359,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2016,,,
-8570120.1042,4707586.8154,5444314,PM3412552,4068 0828,3412552,Engine Company #10,,,Data Under Review by DOEE,1300 FLORIDA AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1342 FLORIDA AVENUE NE,WASHINGTON,DC,20002,1929,Other - Public Services,Other - Public Services,0,13100,,71.9,76.6,157.6,162.7,79.8,6.1,,0,4261.390126,0,Whole Building,,0,0,0,0,150976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9015951012,-76.9866964833,294519,401153.972646574,137082.454614359,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2017,,,
-8570120.1042,4707586.8154,5444315,PM3412552,4068 0828,3412552,Engine Company 10,,,In Compliance,1300 FLORIDA AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1342 FLORIDA AVENUE NE,WASHINGTON,DC,20002,1925,Fire Station,Fire Station,0,13195,,73.8,72.5,141.8,138.7,72.4,5.5,,0,4882.61992,0,Whole Property,,0,0,0,0,142241.5,112294,61964,64233,38571,12600,12500,11200,10000,9300,24000,61400,70200,38037.9,32579.3,31840.3,30839.1,41188,47543.8,55526.4,54303,45423.8,36196.7,34026.6,37823.1,38.9015951012,-76.9866964833,294519,401153.972646574,137082.454614359,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2018,,,
-8569446.7113,4700105.6125,5444316,PM3412554,5883 0032,3412554,! United Planning Org @ Frederick Douglass,,,Data Under Review by DOEE,3240 STANTON ROAD SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,3240 STANTON ROAD SE,WASHINGTON,DC,20020,,Adult Education,Adult Education,0,11612,,65.9,69.2,184.6,193.9,77.6,0,,0,0,0,Whole Building,,0,0,0,0,224345.633059789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8492753663,-76.9806472977,156534,401679.921884595,131274.663446394,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2012,,,
-8569446.7113,4700105.6125,5444317,PM3412554,5883 0032,3412554,! United Planning Org @ Frederick Douglass,,,Data Under Review by DOEE,3240 STANTON ROAD SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,3240 STANTON ROAD SE,WASHINGTON,DC,20020,,Adult Education,Adult Education,0,11612,,76.9,76.9,215.4,215.3,90.5,7.8,,0,0,0,Whole Building,,0,0,0,0,261774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8492753663,-76.9806472977,156534,401679.921884595,131274.663446394,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2013,,,
-8569446.7113,4700105.6125,5444318,PM3412554,5883 0032,3412554,! United Planning Org @ Frederick Douglass,,,Data Under Review by DOEE,3240 STANTON ROAD SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,3240 STANTON ROAD SE,WASHINGTON,DC,20020,,Adult Education,Adult Education,0,11612,,86.7,83.6,242.7,234.1,102,8.8,,0,0,0,Whole Building,,0,0,0,0,294955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8492753663,-76.9806472977,156534,401679.921884595,131274.663446394,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2014,,,
-8569446.7113,4700105.6125,5444319,PM3412554,5883 0032,3412554,DCPS Head Start,,,Data Under Review by DOEE,3240 STANTON ROAD SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,3240 STANTON ROAD SE,WASHINGTON,DC,20020,,Other - Education,Other - Education,0,77500,,12.7,12.1,39.8,38.1,108.9,1.4,,0,0,0,Whole Building,,0,0,0,0,287765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8492753663,-76.9806472977,156534,401679.921884595,131274.663446394,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2015,,,
-8569446.7113,4700105.6125,5444320,PM3412554,5883 0032,3412554,DCPS Head Start,,,Data Under Review by DOEE,3240 STANTON ROAD SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,3240 STANTON ROAD SE,WASHINGTON,DC,20020,,Other - Education,Other - Education,0,77500,,11.2,11.3,35.1,35.5,96.2,1.2,,0,0,0,Whole Building,,0,0,0,0,254130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8492753663,-76.9806472977,156534,401679.921884595,131274.663446394,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2016,,,
-8569446.7113,4700105.6125,5444321,PM3412554,5883 0032,3412554,DCPS Head Start,,,Data Under Review by DOEE,3240 STANTON ROAD SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,3240 STANTON ROAD SE,WASHINGTON,DC,20020,,Other - Education,Other - Education,0,77500,,11,11.4,34.6,35.9,94.6,1.2,,0,0,0,Whole Building,,0,0,0,0,249948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8492753663,-76.9806472977,156534,401679.921884595,131274.663446394,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2017,,,
-8569446.7113,4700105.6125,5444322,PM3412554,5883 0032,3412554,DCPS Head Start,,,Data Under Review by DOEE,3240 STANTON ROAD SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,3240 STANTON ROAD SE,WASHINGTON,DC,20020,,Other - Education,Other - Education,0,77500,,12.2,12.1,34.1,34,95.7,1.2,,0,0,0,Whole Building,,0,0,0,0,276888.2,0,0,0,0,0,0,0,0,0,0,0,0,126705.9,87055.9,98737.2,73264.4,55289.2,62096.2,79174.8,85428.1,61540.3,60226.3,75470.5,80301.2,38.8492753663,-76.9806472977,156534,401679.921884595,131274.663446394,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2018,,,
-8574610.8743,4718849.5591,5444323,PM3412555,2956 0042,3412555,! Shepherd Park Library,,,Data Under Review by DOEE,7420 GEORGIA AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,7420 GEORGIA AVENUE NW,WASHINGTON,DC,20012,1990,Library,Library,0,23095,,51.7,52.5,122,121.3,106.5,0,,0,2989.130081,0,Whole Building,,0,0,0,0,262078.5756154748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9802883541,-77.0270377399,253522,397657.281741271,145818.366308098,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2012,,,
-8574610.8743,4718849.5591,5444324,PM3412555,2956 0042,3412555,! Shepherd Park Library,,,Data Under Review by DOEE,7420 GEORGIA AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,7420 GEORGIA AVENUE NW,WASHINGTON,DC,20012,1990,Library,Library,0,23095,,54.2,54.6,122.5,123,108.2,4.7,,0,3843.0000214,0,Whole Building,,0,0,0,0,253976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9802883541,-77.0270377399,253522,397657.281741271,145818.366308098,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2013,,,
-8574610.8743,4718849.5591,5444325,PM3412555,2956 0042,3412555,! Shepherd Park Library,,,Data Under Review by DOEE,7420 GEORGIA AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,7420 GEORGIA AVENUE NW,WASHINGTON,DC,20012,1990,Library,Library,0,23095,,55,53.6,123.8,120.9,109.5,4.7,,0,3983.99996086,0,Whole Building,,0,0,0,0,255481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9802883541,-77.0270377399,253522,397657.281741271,145818.366308098,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2014,,,
-8574610.8743,4718849.5591,5444326,PM3412555,2956 0042,3412555,Shepherd Park (Juanita E. Thornton) Library,,,Data Under Review by DOEE,7420 GEORGIA AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,7420 GEORGIA AVENUE NW,WASHINGTON,DC,20012,,Library,Library,0,19000,,66.4,66.5,170.4,168.3,119.9,6.3,,0,3462.99970886,0,Whole Building,,0,0,0,0,268193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9802883541,-77.0270377399,253522,397657.281741271,145818.366308098,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2015,,,
-8574610.8743,4718849.5591,5444327,PM3412555,2956 0042,3412555,Shepherd Park (Juanita E. Thornton) Library,,,Data Under Review by DOEE,7420 GEORGIA AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,7420 GEORGIA AVENUE NW,WASHINGTON,DC,20012,,Library,Library,0,19000,,52.4,52.4,147,146.1,101.2,5.3,,0,1582.000068,0,Whole Building,,0,0,0,0,245206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9802883541,-77.0270377399,253522,397657.281741271,145818.366308098,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2016,,,
-8574610.8743,4718849.5591,5444328,PM3412555,2956 0042,3412555,Shepherd Park (Juanita E. Thornton) Library,,,Data Under Review by DOEE,7420 GEORGIA AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,7420 GEORGIA AVENUE NW,WASHINGTON,DC,20012,,Library,Library,0,19000,,64.4,68.1,168.1,173,117.8,6.2,,0,3104.22029684,0,Whole Building,,0,0,0,0,267669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9802883541,-77.0270377399,253522,397657.281741271,145818.366308098,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2017,,,
-8574610.8743,4718849.5591,5444329,PM3412555,2956 0042,3412555,Shepherd Park Library,,,In Compliance,7420 GEORGIA AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,7420 GEORGIA AVENUE NW,WASHINGTON,DC,20012,1990,Library,Library,0,23095,,55.5,55.1,130.9,130,109,4.7,,0,3240.1500723,0,Whole Property,,0,0,0,0,280948.7,93411,48866,36975,15763,2000,45,0,0,400,14300,47600,64700,78172.2,71515.5,76604.9,70793.5,79313.8,83289.3,87685.3,90013.1,79580.9,80125.7,77057.6,84445.3,38.9802883541,-77.0270377399,253522,397657.281741271,145818.366308098,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2018,,,
-8578040.311,4712197.8659,5444330,PM3412558,2082 0048,3412558,# Cleveland Park Library,,,Data Under Review by DOEE,3310 CONNECTICUT AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,3,3310 CONNECTICUT AVENUE NW,WASHINGTON,DC,20008,1954,Library,Library,0,21318,,59.6,65.2,113.9,116.7,97.6,0,,0,6472.8296488,0,Whole Building,,0,0,0,0,182955.2168815944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9338232615,-77.0578448882,221190,394984.690318158,140661.555201199,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2012,,,
-8578040.311,4712197.8659,5444331,PM3412558,2082 0048,3412558,# Cleveland Park Library,,,Data Under Review by DOEE,3310 CONNECTICUT AVE NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,3,3310 CONNECTICUT AVENUE NW,WASHINGTON,DC,20008,1954,Library,Library,0,21318,,73.2,74.6,129,130.7,113.5,5.3,,0,9242.99989,0,Whole Building,,0,0,0,0,186373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9338232615,-77.0578448882,221190,394984.690318158,140661.555201199,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2013,,,
-8572174.3075,4697479.8187,5444332,PM3412177,6169 0806,3412177,Engine Company #33,,,Data Under Review by DOEE,0103 ATLANTIC ST SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,101 ATLANTIC STREET SE,WASHINGTON,DC,20032,1908,Other - Public Services,Fire Station,0,15000,,86.2,87.9,191,192.7,110.4,7.4,,0,5723.999997,0,Whole Building,,0,0,0,0,211295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8309027672,-77.0051497049,294471,399552.862000161,129235.012983821,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2015,,,
-8572174.3075,4697479.8187,5444333,PM3412177,6169 0806,3412177,Engine Company #33,,,Data Under Review by DOEE,0103 ATLANTIC ST SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,101 ATLANTIC STREET SE,WASHINGTON,DC,20032,1908,Other - Public Services,Fire Station,0,15000,,91.2,91.8,212.4,207.6,121.1,8.1,,0,5309.000303,0,Whole Building,,0,0,0,0,245329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8309027672,-77.0051497049,294471,399552.862000161,129235.012983821,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2016,,,
-8572174.3075,4697479.8187,5444334,PM3412177,6169 0806,3412177,Engine Company #33,,,Data Under Review by DOEE,0103 ATLANTIC ST SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,101 ATLANTIC STREET SE,WASHINGTON,DC,20032,1908,Other - Public Services,Fire Station,0,15000,,90.3,97.2,203,210,116.8,7.8,,0,5775.079869,0,Whole Building,,0,0,0,0,227563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8309027672,-77.0051497049,294471,399552.862000161,129235.012983821,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2017,,,
-8572174.3075,4697479.8187,5444335,PM3412177,6169 0806,3412177,Engine Company #33,,,Data Under Review by DOEE,0103 ATLANTIC ST SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,101 ATLANTIC STREET SE,WASHINGTON,DC,20032,1908,Other - Public Services,Fire Station,0,15000,,97.7,96.5,203.6,200,111.1,7.6,,0,5812.85995,0,Whole Building,,0,0,0,0,244307.2,142147,70553,87925,43910,12020,10803,9688,9650,9658,13852,69820,101260,75197.9,54838.2,66360.9,54112,68084.6,79941,99223.3,99692.4,80366.3,58938.8,51047.1,50015.2,38.8309027672,-77.0051497049,294471,399552.862000161,129235.012983821,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2018,,,
-8568804.5365,4710166.869,5444336,PM3412187,PAR 01540081,3412187,X Adam's Place Emergency Shelter,,,Data Under Review by DOEE,2210 ADAMS PL NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,2210 ADAMS PLACE NE,WASHINGTON,DC,20018,,Other - Lodging/Residential,Other - Lodging/Residential,0,12546,,80,87.6,84,92,53.3,0,,0,10037.629451,0,Whole Building,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.919629753,-76.9748785405,50358,402178.532808298,139084.665044234,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2012,,,
-8568804.5365,4710166.869,5444337,PM3412187,PAR 01540081,3412187,X Adam's Place Emergency Shelter,,,Data Under Review by DOEE,2210 ADAMS PL NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,2210 ADAMS PLACE NE,WASHINGTON,DC,20018,,Other - Lodging/Residential,Other - Lodging/Residential,0,12546,,167.1,168.6,285,286.6,149.2,11.9,,0,13103.0004,0,Whole Building,,0,0,0,0,230283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.919629753,-76.9748785405,50358,402178.532808298,139084.665044234,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2013,,,
-8568804.5365,4710166.869,5444338,PM3412187,PAR 01540081,3412187,X Adam's Place Emergency Shelter,,,Data Under Review by DOEE,2210 ADAMS PL NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,2210 ADAMS PLACE NE,WASHINGTON,DC,20018,,Other - Lodging/Residential,Other - Lodging/Residential,0,12546,,166.6,164.2,292.5,288.7,151.6,12.1,,0,12472.99992,0,Whole Building,,0,0,0,0,246987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.919629753,-76.9748785405,50358,402178.532808298,139084.665044234,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2014,,,
-8568804.5365,4710166.869,5444339,PM3412187,PAR 01540081,3412187,Adam's Place Emergency Shelter,,,Data Under Review by DOEE,2210 ADAMS PL NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,2210 ADAMS PLACE NE,WASHINGTON,DC,20018,,Other - Lodging/Residential,Other - Lodging/Residential,0,12546,,163.7,161.4,321.2,309.9,160.9,12.8,,0,11579.00023,0,Whole Building,,0,0,0,0,262621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.919629753,-76.9748785405,50358,402178.532808298,139084.665044234,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2015,,,
-8568804.5365,4710166.869,5444340,PM3412187,PAR 01540081,3412187,Adam's Place Emergency Shelter,,,Data Under Review by DOEE,2210 ADAMS PL NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,2210 ADAMS PLACE NE,WASHINGTON,DC,20018,,Other - Lodging/Residential,Other - Lodging/Residential,0,12546,,184.4,190.8,292.9,297.1,157.3,12.5,,0,17175.99834,0,Whole Building,,0,0,0,0,174674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.919629753,-76.9748785405,50358,402178.532808298,139084.665044234,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2016,,,
-8568804.5365,4710166.869,5444341,PM3412187,PAR 01540081,3412187,Adam's Place Emergency Shelter,,,Data Under Review by DOEE,2210 ADAMS PL NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,2210 ADAMS PLACE NE,WASHINGTON,DC,20018,,Other - Lodging/Residential,Other - Lodging/Residential,0,12546,,189.7,198.7,379.3,382.6,188.9,15.1,,0,12994.57015,0,Whole Building,,0,0,0,0,316850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.919629753,-76.9748785405,50358,402178.532808298,139084.665044234,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2017,,,
-8568804.5365,4710166.869,5444342,PM3412187,PAR 01540081,3412187,Adam's Place Emergency Shelter,,,Data Under Review by DOEE,2210 ADAMS PL NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,2210 ADAMS PLACE NE,WASHINGTON,DC,20018,,Other - Lodging/Residential,Other - Lodging/Residential,0,12546,,195.9,197.8,364.9,363.8,185.6,14.8,,0,13170.680353,0,Whole Building,,0,0,0,0,334414.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.919629753,-76.9748785405,50358,402178.532808298,139084.665044234,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2018,,,
-8571763.8085,4705185.9206,5444343,PM3412190,0792 0033,3412190,! Brent Elementary School,,,Data Under Review by DOEE,420 3RD ST SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,6,301 NORTH CAROLINA AVENUE SE,WASHINGTON,DC,20003,1968,K-12 School,K-12 School,0,47500,,0,0,0,0,0,0,,0,0,0,Whole Building,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8848086595,-77.0014621272,294479,399873.142429744,135218.944206842,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2012,,,
-8571763.8085,4705185.9206,5444344,PM3412190,0792 0033,3412190,! Brent Elementary School,,,Data Under Review by DOEE,420 3RD ST SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,6,301 NORTH CAROLINA AVENUE SE,WASHINGTON,DC,20003,1968,K-12 School,K-12 School,0,47500,49,42.3,42.3,118.5,118.5,203.7,4.3,,0,0,0,Whole Building,,0,0,0,0,589298.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8848086595,-77.0014621272,294479,399873.142429744,135218.944206842,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2013,,,
