"Property/Plant ID","Building Name",Address1,Address2,City,State,Zip,"Building Owner","Property Manager","Gross Floor Area","Number of Years Certified","Certification Years",Score(s),"Property Type","Year constructed","Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
2977909,"	NATIONAL ASSOCIATION OF LETTER CARRIERS","100 Indiana Avenue, NW",,Washington,DC,20001,"National Association of Letter Carriers","Lincoln Property Company",87757,1," 2018",88,Office,1951,38.893333,-77.012527,1,rooftop,"100 Indiana Ave NW",,"Washington, DC 20001",100,"Indiana Ave NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2984233,"	UAE EMBASSY WASHINGTON DC","3522 International Ct. NW",,Washington,DC,200083022,"United Arab Emirates",,83805,1," 2015",78,Office,1999,38.94496,-77.069261,1,rooftop,"3522 International Ct NW",,"Washington, DC 20008",3522,"International Ct NW",,,Washington,DC,"District of Columbia",20008,US,"Statewide (City of Washington)"
2987511,"	UNITED STATES INSTITUTE OF PEACE","2301 Constitution Ave, NW",,Washington,DC,20037,"United States Institute Of Peace",Akridge,170327,13," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","94, 92 , 91 , 91 , 91 , 90 , 88 , 79 , 84 , 87 , 79 , 85 , 89",Office,2010,38.892983,-77.050801,1,rooftop,"2301 Constitution Ave NW",,"Washington, DC 20037",2301,"Constitution Ave NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
29969685,"	DGS","3924 Minnesota Avenue NE",,Washington,DC,20019,"3924 Minnesota LLC","CBRE (1900 N St)",258359,1," 2024",78,Office,2023,38.893854,-76.951051,1,rooftop,"3924 Minnesota Ave NE",,"Washington, DC 20019",3924,"Minnesota Ave NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2999304,"	DC0321ZZ-JUDICIARY CENTER","555 4TH STREET, NW",,"WASHINGTON D C",DC,20001,"NSP Ventures Corporation - 555","J Street Companies",410925,3," 2016, 2017 , 2019","75, 77 , 78",Office,1987,38.896852,-77.015641,1,rooftop,"555 4th St NW",,"Washington, DC 20001",555,"4th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
3019499,"	1150 18TH STREET","1150 18th Street NW",,Washington,DC,20036,"1150 18th SPE, LLC","Cushman && Wakefield",196796,4," 2017, 2018 , 2020 , 2024","77, 75 , 79 , 81",Office,1990,38.904466,-77.042221,1,rooftop,"1150 18th St NW",,"Washington, DC 20036",1150,"18th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
3028867,"	PATRIOTS PLAZA I - 2061 (BRIGHTLY)","395 E Street S.W.",,Washington,DC,20024,"MEPT/FCP Patriots Plaza LLC","CBRE, Inc",294130,15," 2008, 2009 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","80, 77 , 78 , 82 , 75 , 84 , 83 , 82 , 76 , 75 , 82 , 80 , 79 , 77 , 84",Office,2005,38.88309,-77.017054,1,range_interpolation,"395 E St SW",,"Washington, DC 20024",395,"E St SW",,,Washington,DC,"District of Columbia",20024,US,"TIGER/Line® from the US Census Bureau"
3028868,"	777 SIXTH STREET NW (BRIGHTLY)","777 6th Street, NW",,Washington,DC,20001,"Edgemoor REIT Assets","BentallGreenOak (U.S.) LP.",199861,9," 2009, 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","84, 78 , 82 , 82 , 85 , 79 , 78 , 83 , 85",Office,2005,38.899496,-77.019645,1,rooftop,"777 6th St NW",,"Washington, DC 20001",777,"6th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
30431,"	WASHINGTON DC/VERMONT AVENUE RESIDENCE INN","1199 Vermont Ave",,Washington,DC,20005,"Marriott International, Inc.","Residence Inn",160614,1," 2008",81,Hotel,1999,38.904416,-77.032289,1,rooftop,"1199 Vermont Ave NW",,"Washington, DC 20005",1199,"Vermont Ave NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
3048099,"	PATRIOTS PLAZA II - 2261 (BRIGHTLY)","375 E Street, SW",,Washington,DC,20024,"MEPT/FCP Patriots Plaza LLC","CBRE, Inc",336246,8," 2015, 2016 , 2017 , 2018 , 2021 , 2022 , 2023 , 2024","79, 77 , 77 , 77 , 75 , 84 , 79 , 83",Office,2009,38.884068,-77.016975,1,rooftop,"375 E St SW",,"Washington, DC 20024",375,"E St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
3048100,"	PATRIOTS PLAZA III - 2262 (BRIGHTLY)","355 E Street, SW",,Washington,DC,20024,"MEPT/FCP Patriots Plaza LLC","CBRE, Inc",414177,13," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","84, 80 , 86 , 86 , 89 , 91 , 91 , 85 , 85 , 81 , 80 , 90 , 89",Office,2009,38.883742,-77.016409,1,rooftop,"355 E St SW",,"Washington, DC 20024",355,"E St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
3048381,"	1819 L STREET NW","1819 L Street NW",,Washington,DC,20036,"Sasakawa Peace Foundation","J Street Companies",52873,3," 2017, 2018 , 2020","81, 86 , 87",Office,1982,38.904026,-77.042466,1,rooftop,"1819 L St NW",,"Washington, DC 20036",1819,"L St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
3066956,"	US CAPITOL POLICE K-9 TRAINING CENTER","4700 Shepherd Pkwy SW",,Washington,DC,20032,"Architect of the Capitol","Architect of the Capitol - OSP",5378,1," 2012",89,Office,2002,38.818123,-77.015811,1,rooftop,"4700 Shepherd Pkwy SW",,"Washington, DC 20032",4700,"Shepherd Pkwy SW",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
3067027,"	UFCW BUILDING","1775 K Street, NW",,Washington,DC,20006,"UFCW International Union",,188086,11," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2024 , 2025","87, 89 , 94 , 95 , 93 , 95 , 95 , 87 , 87 , 88 , 88",Office,1970,38.90289,-77.041276,1,rooftop,"1775 K St NW",,"Washington, DC 20006",1775,"K St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
3072203,"	THE YORKSHIRE","3355 16th Street, NW",,Washington,DC,20010,"The Lenkin Company Management, Inc.",,76772,1," 2024",83,"Multifamily Housing",1940,38.932907,-77.036081,1,rooftop,"3355 16th St NW",,"Washington, DC 20010",3355,"16th St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
3072252,"	LENCSHIRE HOUSE","3140 Wisconsin Avenue, NW",,Washington,DC,20016,"The Lenkin Company Management, Inc.",,118550,5," 2016, 2017 , 2018 , 2019 , 2024","88, 89 , 86 , 85 , 85","Multifamily Housing",1950,38.931722,-77.073157,1,rooftop,"3140 Wisconsin Ave NW",,"Washington, DC 20016",3140,"Wisconsin Ave NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
3075466,"	GARFIELD HOUSE","2844 Wisconsin Ave. NW",,Washington,DC,20007,"The Lenkin Company Management, Inc.","The Lenkin Company Management, Inc.",77242,1," 2024",79,"Multifamily Housing",1964,38.927326,-77.073588,1,rooftop,"2844 Wisconsin Ave NW",,"Washington, DC 20007",2844,"Wisconsin Ave NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
3075531,"	THE PROMENADE","1884 Columbia Road",,Washington,DC,20009,"The Lenkin Company Management, Inc.",,206478,4," 2017, 2018 , 2019 , 2024","90, 89 , 86 , 93","Multifamily Housing",1964,38.919023,-77.044221,1,rooftop,"1884 Columbia Rd NW",,"Washington, DC 20009",1884,"Columbia Rd NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
3081163,"	JEMAL'S SQUARE 320, LLC","1155 F ST",,Washington,DC,20004,"Tishman Speyer",,250692,1," 2017",84,Office,2009,38.897582,-77.027637,1,rooftop,"1155 F St NW",,"Washington, DC 20004",1155,"F St NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
3089076,"	JAMESTOWN PREMIER 733 10TH STREET CORP.","733 10th St, NW",,Washington,DC,20001,"Jamestown Properties",,200969,2," 2014, 2015","77, 76",Office,2011,38.898796,-77.025808,1,rooftop,"733 10th St NW",,"Washington, DC 20001",733,"10th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
30927189,"	TRELLIS HOUSE (TR366)","2323 Sherman Avenue NW",,Washington,DC,20001,"907 Barry Place NW (DC) Owner, LLC c/o Berkshire Residential Investments","Berkshire Residential Investments",257926,3," 2020, 2021 , 2025","99, 97 , 94","Multifamily Housing",2018,38.921084,-77.024935,1,rooftop,"2323 Sherman Ave NW",,"Washington, DC 20001",2323,"Sherman Ave NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
31114364,"	MARGARITE (MA222)","1280 Union St NE",,Washington,DC,20002,"Grosvenor Capco Limited",Bozzuto,266695,1," 2025",82,"Multifamily Housing",2023,38.909522,-77.000678,1,rooftop,"1280 Union St NE",,"Washington, DC 20002",1280,"Union St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
31274788,"	THEORY (TH649)","300 Neal Pl NE",,Washington,DC,20002,"350 Morse CPK Owner LLC",Greystar,161111,1," 2025",76,"Multifamily Housing",2023,38.909589,-76.99988,1,rooftop,"300 Neal Pl NE",,"Washington, DC 20002",300,"Neal Pl NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
3185754,"	2424 PENNSYLVANIA","2424 Pennsylvania Ave, NW",,Washington,DC,20037,"The Lenkin Company Management, Inc.",,94500,1," 2024",80,"Multifamily Housing",1962,38.902991,-77.052275,1,rooftop,"2424 Pennsylvania Ave NW",,"Washington, DC 20037",2424,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
3197385,"	740 15TH STREET NW","740 15th Street NW",,"Washington DC",DC,20005,"JBC Funds 740 LLC","Buck Management Group LLC",199912,2," 2012, 2013","80, 82",Office,1907,38.899927,-77.033931,1,rooftop,"740 15th St NW",,"Washington, DC 20005",740,"15th St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
3220077,"	1730 PENNSYLVANIA AVE NW","1730 Pennsylvania Ave NW",,Washington,DC,20006,"Tishman Speyer","CodeGreen Solutions Inc.",259062,5," 2013, 2015 , 2018 , 2021 , 2022","84, 77 , 76 , 75 , 82",Office,1969,38.898745,-77.04023,1,rooftop,"1730 Pennsylvania Ave NW",,"Washington, DC 20006",1730,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
3229646,"	1615 L STREET","1615 L St NW",,Washington,DC,20036,"Carr Properties",,497894,7," 2017, 2018 , 2019 , 2020 , 2021 , 2022 , 2023","79, 82 , 75 , 81 , 89 , 86 , 86",Office,1984,38.904329,-77.037446,1,rooftop,"1615 L St NW",,"Washington, DC 20036",1615,"L St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
3231831,"	801 SEVENTEENTH STREET NW","801 17th Street NW",,Washington,DC,200063912,"801 17th Holdings LLC","Property Group Partners, LLC",245597,5," 2012, 2013 , 2014 , 2015 , 2016","82, 77 , 75 , 77 , 77",Office,2010,38.9006,-77.039064,1,rooftop,"801 17th St NW",,"Washington, DC 20006",801,"17th St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
32528861,"	2100 PENNSYLVANIA AVENUE","2100 Pennsylvania Avenue,NW",,"District of Columbia",DC,20037,"Boston Properties Washington Regional Office",,520048,2," 2024, 2025","90, 87",Office,2023,38.901043,-77.047212,1,rooftop,"2100 Pennsylvania Ave NW",,"Washington, DC 20037",2100,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
3267015,"	840 FIRST STREET NE","840 1st Street NE",,Washington,DC,20002,"Office Properties Income Trust","The RMR Group",275617,8," 2012, 2015 , 2016 , 2017 , 2019 , 2020 , 2021 , 2022","81, 78 , 77 , 80 , 77 , 79 , 78 , 78",Office,2003,38.901135,-77.006851,1,rooftop,"840 1st St NE",,"Washington, DC 20002",840,"1st St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
3267016,"	500 FIRST STREET NW","500 1st Street NW",,Washington,DC,20001,"First Potomac Realty Trust",,134435,4," 2012, 2014 , 2016 , 2017","78, 88 , 89 , 90",Office,1969,38.896392,-77.012581,1,rooftop,"500 1st St NW",,"Washington, DC 20001",500,"1st St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
3267017,"	1211 CONNECTICUT - OPI","1211 Connecticut Avenue NW",,Washington,DC,20036,"Office Properties Income Trust","The RMR Group",159083,8," 2012, 2016 , 2017 , 2018 , 2021 , 2022 , 2023 , 2024","90, 78 , 81 , 85 , 78 , 86 , 85 , 91",Office,1967,38.906262,-77.040921,1,rooftop,"1211 Connecticut Ave NW",,"Washington, DC 20036",1211,"Connecticut Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
3268854,"	1750 H STREET NW","1750 H Street",,Washington,DC,20006,"FP CPT 1750 H Street, LLC","The RMR Group",122193,3," 2017, 2018 , 2021","76, 78 , 75",Office,2002,38.899987,-77.040907,1,rooftop,"1750 H St NW",,"Washington, DC 20006",1750,"H St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
3281658,"	US CHAMBER OF COMMERCE","1615 H street",,"NW Washington",DC,20062,"US Chamber of Commerce",,200891,2," 2024, 2025","82, 81",Office,1922,38.900588,-77.037574,1,rooftop,"1615 H St NW",,"Washington, DC 20062",1615,"H St NW",,,Washington,DC,"District of Columbia",20062,US,"Statewide (City of Washington)"
3283449,"	JEMAL'S CAYRE WOODIES, LLC","1025 F Street, NW",,Washington,DC,20004,"Douglas Development Corporation",,517754,1," 2015",81,Office,1927,38.897847,-77.026485,1,rooftop,"1025 F St NW",,"Washington, DC 20004",1025,"F St NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
3306991,"	1600 K ST., NW","1600 K Street, NW",,"Washington, DC",DC,20006,"SCRS 1600 K Street, L.L.C.","JBG SMITH Management Services, L.L.C.",93176,6," 2014, 2015 , 2016 , 2017 , 2018 , 2021","93, 87 , 88 , 90 , 94 , 77",Office,1950,38.90224,-77.036949,1,rooftop,"1600 K St NW",,"Washington, DC 20006",1600,"K St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
3306992,"	THE LION BUILDING","1233 20th St NW",,"Washington DC",DC,20036,"Lion Building Owner, LLC",,160033,11," 2010, 2014 , 2015 , 2016 , 2017 , 2018 , 2021 , 2022 , 2023 , 2024 , 2025","75, 85 , 79 , 85 , 89 , 93 , 87 , 85 , 85 , 92 , 90",Office,1984,38.906693,-77.044533,1,rooftop,"1233 20th St NW",,"Washington, DC 20036",1233,"20th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
3306993,"	1025 THOMAS JEFFERSON STREET","1025 Thomas Jefferson Street, NW","Suite 160G",Washington,DC,20007,"1025 Thomas Jefferson Inc.","Cushman && Wakefield",365917,7," 2011, 2012 , 2013 , 2014 , 2015 , 2016 , 2017","82, 86 , 89 , 89 , 90 , 90 , 90",Office,1984,38.903178,-77.059837,1,rooftop,"1025 Thomas Jefferson St NW",,"Washington, DC 20007",1025,"Thomas Jefferson St NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
3312996,"	2000 K","2000 K St NW",,Washington,DC,20006,"Tishman Speyer","CodeGreen Solutions Inc.",234278,3," 2021, 2022 , 2023","75, 85 , 86",Office,1986,38.902123,-77.04528,1,rooftop,"2000 K St NW",,"Washington, DC 20006",2000,"K St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
3315716,"	1101 CONNECTICUT AVENUE DDOE","1101 Connecticut Avenue",,Washington,DC,20036,"1101 Property Owner LLC",,221184,4," 2011, 2020 , 2022 , 2023","78, 81 , 90 , 92",Office,1976,38.90404,-77.039737,1,rooftop,"1101 Connecticut Ave NW",,"Washington, DC 20036",1101,"Connecticut Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
3323633,"	820 FIRST STREET NE","820 1st ST NE",,Washington,DC,20002,"UNIZO Real Estate DC Three LLC",,306104,14," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","85, 89 , 92 , 88 , 88 , 85 , 86 , 80 , 82 , 84 , 81 , 77 , 81 , 78",Office,1990,38.900578,-77.007811,1,rooftop,"820 1st St NE",,"Washington, DC 20002",820,"1st St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
3335507,"	500 NORTH CAPITOL","500 North Capitol Street",NW,"Washington DC",DC,20001,"Boston Properties Washington Regional Office",,231958,13," 2013, 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","92, 90 , 92 , 93 , 94 , 94 , 84 , 84 , 90 , 83 , 85 , 88 , 89",Office,2012,38.896585,-77.009482,0.88,rooftop,"500 N Capitol St NW",,"Washington, DC 20001",500,"N Capitol St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
3337685,"	1776 I ST","1776 I St NW",,Washington,DC,20006,"1776 Eye SPE LLC","Cushman && Wakefield",253112,14," 2010, 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023","77, 82 , 75 , 85 , 86 , 85 , 86 , 84 , 89 , 80 , 85 , 86 , 83 , 86",Office,1987,38.901098,-77.041365,1,rooftop,"1776 I St NW",,"Washington, DC 20006",1776,"I St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
3351518,"	33769-WASJW-JW MARRIOTT WASHINGTON DC","1331 Pennsylvania Ave Nw",,Washington,DC,20004,"JW Marriott DC",,687727,1," 2022",76,Hotel,1984,38.896375,-77.031374,1,rooftop,"1331 Pennsylvania Ave NW",,"Washington, DC 20004",1331,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
3353520,"	USDOT BUILDING","1200 New Jersey Ave., SE",,Washington,DC,20590,"JBG Smith",,1583819,12," 2009, 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020","88, 93 , 94 , 93 , 96 , 92 , 85 , 92 , 92 , 92 , 82 , 92",Office,2005,38.875898,-77.00329,1,rooftop,"1200 New Jersey Ave SE",,"Washington, DC 20590",1200,"New Jersey Ave SE",,,Washington,DC,"District of Columbia",20590,US,"Statewide (City of Washington)"
3353544,"	470/490 L'ENFANT PLAZA (L'ENFANT PLAZA - EAST)","470/480/490 L'Enfant Plaza, SW",,"Washington DC",DC,20024,"JBG Smith",,819867,2," 2014, 2021","78, 80","Mixed Use Property",1971,38.882932,-77.059216,0.54,street_center,"Washington Blvd",490,"Washington, DC 20037",,"Washington Blvd",,490,Washington,DC,"District of Columbia",20037,US,"OpenStreetMap Contributors"
3353545,"	L ENFANT PLAZA - NORTH","955 L'Enfant Plaza, SW",,"Washington DC",DC,20024,"JBG/Potomac Creek Associates, LLC",,382503,2," 2013, 2014","77, 76",Office,1968,38.884481,-77.025043,1,rooftop,"955 L'enfant Plz SW",,"Washington, DC 20024",955,"L'enfant Plz SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
3353558,"	2115 WISCONSIN OPERATING COMPANY LLC","2115 Wisconsin Avenue",,Washington,DC,20007,"2115 Wisconsin Operating LLC","Lincoln Property Company",194041,10," 2013, 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2023 , 2024","77, 93 , 82 , 89 , 89 , 87 , 87 , 90 , 92 , 85",Office,1988,38.918735,-77.069082,1,rooftop,"2115 Wisconsin Ave NW",,"Washington, DC 20007",2115,"Wisconsin Ave NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
3353559,"	JBG/2121 WISCONSIN, L.L.C.","2121 Wisconsin Avenue",,Washington,DC,20007,"JBG Smith",,115350,7," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018","87, 92 , 93 , 75 , 78 , 80 , 77",Office,1958,38.918456,-77.069582,1,rooftop,"2121 Wisconsin Ave NW",,"Washington, DC 20007",2121,"Wisconsin Ave NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
3362197,"	300 NEW JERSEY","300 New Jersey Ave NW",,Washington,DC,20001,Jamestown,,247953,4," 2017, 2018 , 2024 , 2025","76, 76 , 75 , 85",Office,2009,38.894549,-77.011641,1,rooftop,"300 New Jersey Ave NW",,"Washington, DC 20001",300,"New Jersey Ave NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
3365778,"	CARDOZO EDUCATION CAMPUS","1200 Clifton St NW",,Washington,DC,20009,"Department of General Services",,394000,1," 2016",90,"K-12 School",2013,38.92218,-77.028473,1,rooftop,"1200 Clifton St NW",,"Washington, DC 20009",1200,"Clifton St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
3365794,"	DUNBAR HIGH SCHOOL","101 N St NW",,Washington,DC,20001,"Department of General Services",,252384,1," 2016",79,"K-12 School",2014,38.907634,-77.012694,1,rooftop,"101 N St NW",,"Washington, DC 20001",101,"N St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
3365976,"	WOODROW WILSON HIGH SCHOOL","3950 CHESAPEAKE STREET NW",,Washington,DC,20016,"Department of General Services",,357563,2," 2016, 2018","88, 85","K-12 School",2011,38.950164,-77.077778,1,rooftop,"3950 Chesapeake St NW",,"Washington, DC 20016",3950,"Chesapeake St NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
3395641,"	WESTBROOKE PLACE-GABLES","2201 N St NW",,Washington,DC,20037,"CLPF-Westbrooke Place, LP","Gables Residential Services",226803,1," 2021",82,"Multifamily Housing",1995,38.90749,-77.049309,1,rooftop,"2201 N St NW",,"Washington, DC 20037",2201,"N St NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
3411637,"	NBL ASSOCIATES","800 9th Street, SW",,Washington,DC,20024,"Guardian Realty Investors, LLC",,120838,1," 2019",75,Office,1987,38.880552,-77.02411,1,rooftop,"800 9th St SW",,"Washington, DC 20024",800,"9th St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
