blk2020gj,blk2020ge,blk2010gj,blk2010ge,parea,weight
G11000100076041006,110010076041006,G11000100076041008,110010076041008,1,1
G11000100076041007,110010076041007,G11000100076041009,110010076041009,1,1
G11000100076042000,110010076042000,G11000100076043000,110010076043000,1,1
G11000100076042001,110010076042001,G11000100076043001,110010076043001,1,1
G11000100076042002,110010076042002,G11000100076043002,110010076043002,1,1
G11000100076042003,110010076042003,G11000100076043003,110010076043003,1,1
G11000100076042004,110010076042004,G11000100076043004,110010076043004,1,1
G11000100076042005,110010076042005,G11000100076043005,110010076043005,1,1
G11000100076042006,110010076042006,G11000100076043006,110010076043006,1,1
G11000100076042007,110010076042007,G11000100076043007,110010076043007,1,1
G11000100076042008,110010076042008,G11000100076043008,110010076043008,1,1
G11000100076042009,110010076042009,G11000100076043009,110010076043009,1,1
G11000100076042010,110010076042010,G11000100076043010,110010076043010,1,1
G11000100076042011,110010076042011,G11000100076043011,110010076043011,1,1
G11000100076042012,110010076042012,G11000100076043012,110010076043012,1,1
G11000100076043000,110010076043000,G11000100076042017,110010076042017,1,1
G11000100076043001,110010076043001,G11000100076042016,110010076042016,0.0577966155,0.0868200837
G11000100076043001,110010076043001,G11000100076042018,110010076042018,0.8567202073,0.6443514644
G11000100076043001,110010076043001,G11000100076042020,110010076042020,0.0854831772,0.2688284519
G11000100076043002,110010076043002,G11000100076042033,110010076042033,1,1
G11000100076044000,110010076044000,G11000100076042000,110010076042000,1,1
G11000100076044001,110010076044001,G11000100076042001,110010076042001,0.4136652458,0.4136652458
G11000100076044001,110010076044001,G11000100076042002,110010076042002,0.4556085503,0.4556085503
G11000100076044001,110010076044001,G11000100076042008,110010076042008,0.1307262039,0.1307262039
G11000100076044002,110010076044002,G11000100076042003,110010076042003,0.7831127733,0.7831127733
G11000100076044002,110010076044002,G11000100076042007,110010076042007,0.2168872267,0.2168872267
G11000100076044003,110010076044003,G11000100076042004,110010076042004,1,1
G11000100076044004,110010076044004,G11000100076042005,110010076042005,1,1
G11000100076044005,110010076044005,G11000100076042006,110010076042006,1,1
G11000100076044006,110010076044006,G11000100076042009,110010076042009,1,1
G11000100076044007,110010076044007,G11000100076042010,110010076042010,1,1
G11000100076044008,110010076044008,G11000100076042011,110010076042011,1,1
G11000100076044009,110010076044009,G11000100076042012,110010076042012,1,1
G11000100076044010,110010076044010,G11000100076042013,110010076042013,1,1
G11000100076044011,110010076044011,G11000100076042014,110010076042014,1,1
G11000100076044012,110010076044012,G11000100076042015,110010076042015,1,1
G11000100076044013,110010076044013,G11000100076042024,110010076042024,1,1
G11000100076044014,110010076044014,G11000100076042021,110010076042021,1,1
G11000100076044015,110010076044015,G11000100076042022,110010076042022,1,1
G11000100076044016,110010076044016,G11000100076042023,110010076042023,1,1
G11000100076044017,110010076044017,G11000100076042026,110010076042026,1,1
G11000100076044018,110010076044018,G11000100076042027,110010076042027,1,1
G11000100076044019,110010076044019,G11000100076042028,110010076042028,1,1
G11000100076044020,110010076044020,G11000100076042029,110010076042029,1,1
G11000100076044021,110010076044021,G11000100076042030,110010076042030,1,1
G11000100076044022,110010076044022,G11000100076042031,110010076042031,1,1
G11000100076044023,110010076044023,G11000100076042019,110010076042019,1,1
G11000100076044024,110010076044024,G11000100076042032,110010076042032,1,1
G11000100076044025,110010076044025,G11000100076042025,110010076042025,1,1
G11000100076051000,110010076051000,G11000100076051000,110010076051000,1,1
G11000100076051001,110010076051001,G11000100076051001,110010076051001,1,1
G11000100076051002,110010076051002,G11000100076051002,110010076051002,1,1
G11000100076051003,110010076051003,G11000100076051003,110010076051003,0.2380130655,0.0476190476
G11000100076051003,110010076051003,G11000100076051004,110010076051004,0.7619869345,0.9523809524
G11000100076051004,110010076051004,G11000100076051005,110010076051005,1,1
G11000100076051005,110010076051005,G11000100076051006,110010076051006,0.8784190914,0.8431372549
G11000100076051005,110010076051005,G11000100076051007,110010076051007,0.1215809086,0.1568627451
G11000100076051006,110010076051006,G11000100076051008,110010076051008,1,1
G11000100076051007,110010076051007,G11000100076051009,110010076051009,1,1
G11000100076052000,110010076052000,G11000100076053000,110010076053000,1,1
G11000100076052001,110010076052001,G11000100076053001,110010076053001,1,1
G11000100076052002,110010076052002,G11000100076053002,110010076053002,1,1
G11000100076052003,110010076052003,G11000100076053003,110010076053003,1,1
G11000100076052004,110010076052004,G11000100076053004,110010076053004,1,1
G11000100076052005,110010076052005,G11000100076053005,110010076053005,1,1
G11000100076053000,110010076053000,G11000100076052002,110010076052002,1,1
G11000100076054000,110010076054000,G11000100076052000,110010076052000,1,1
G11000100076054001,110010076054001,G11000100076052001,110010076052001,1,1
G11000100076054002,110010076054002,G11000100076052003,110010076052003,1,1
G11000100076054003,110010076054003,G11000100076052004,110010076052004,1,1
G11000100077031000,110010077031000,G11000100077031000,110010077031000,0.3037699184,0.9890777898
G11000100077031000,110010077031000,G11000100077031001,110010077031001,0.6962300816,0.0109222102
G11000100077031001,110010077031001,G11000100077031000,110010077031000,0.0779512804,0.9460822724
G11000100077031001,110010077031001,G11000100077031001,110010077031001,0.9220487196,0.0539177276
G11000100077031002,110010077031002,G11000100077031002,110010077031002,1,1
G11000100077031003,110010077031003,G11000100077031003,110010077031003,1,1
G11000100077031004,110010077031004,G11000100077031004,110010077031004,1,1
G11000100077031005,110010077031005,G11000100077031005,110010077031005,1,1
G11000100077031006,110010077031006,G11000100077031006,110010077031006,1,1
G11000100077032000,110010077032000,G11000100077032000,110010077032000,0.7064455862,0.6404226737
G11000100077032000,110010077032000,G11000100077032001,110010077032001,0.2767398412,0.3286772496
G11000100077032000,110010077032000,G11000100077034000,110010077034000,0.0168145726,0.0309000767
G11000100077032001,110010077032001,G11000100077032000,110010077032000,0.1213920554,0.0944824054
G11000100077032001,110010077032001,G11000100077032001,110010077032001,0.8613977709,0.8783637286
G11000100077032001,110010077032001,G11000100077034000,110010077034000,0.0172101737,0.027153866
G11000100077032002,110010077032002,G11000100077032002,110010077032002,0.7821709846,0.6582278481
G11000100077032002,110010077032002,G11000100077032004,110010077032004,0.2178290154,0.3417721519
G11000100077032003,110010077032003,G11000100077032003,110010077032003,1,1
G11000100077032004,110010077032004,G11000100077032006,110010077032006,1,1
G11000100077032005,110010077032005,G11000100077032005,110010077032005,1,1
G11000100077032006,110010077032006,G11000100077032007,110010077032007,1,1
G11000100077032007,110010077032007,G11000100077032008,110010077032008,1,1
G11000100077032008,110010077032008,G11000100077032009,110010077032009,1,1
G11000100077033000,110010077033000,G11000100077033000,110010077033000,1,1
G11000100077033001,110010077033001,G11000100077033001,110010077033001,1,1
G11000100077033002,110010077033002,G11000100077033002,110010077033002,0.5341655149,0.4247954688
G11000100077033002,110010077033002,G11000100077033003,110010077033003,0.4658344851,0.5752045312
G11000100077033003,110010077033003,G11000100077033004,110010077033004,0.6920870627,0.6164079823
G11000100077033003,110010077033003,G11000100077033005,110010077033005,0.3079129373,0.3835920177
G11000100077034000,110010077034000,G11000100077034000,110010077034000,1,1
G11000100077034001,110010077034001,G11000100077034001,110010077034001,0.1310046948,0.0590500642
G11000100077034001,110010077034001,G11000100077034003,110010077034003,0.8689953052,0.9409499358
G11000100077034002,110010077034002,G11000100077034002,110010077034002,1,1
G11000100077071000,110010077071000,G11000100077072000,110010077072000,1,1
G11000100077071001,110010077071001,G11000100077072001,110010077072001,1,1
G11000100077071002,110010077071002,G11000100077072002,110010077072002,1,1
G11000100077071003,110010077071003,G11000100077072003,110010077072003,1,1
G11000100077071004,110010077071004,G11000100077072004,110010077072004,1,1
G11000100077071005,110010077071005,G11000100077072005,110010077072005,0.803444062,0.9892086331
G11000100077071005,110010077071005,G11000100077072010,110010077072010,0.196555938,0.0107913669
G11000100077071006,110010077071006,G11000100077072006,110010077072006,1,1
G11000100077071007,110010077071007,G11000100077072007,110010077072007,1,1
G11000100077071008,110010077071008,G11000100077072008,110010077072008,1,1
G11000100077071009,110010077071009,G11000100077072009,110010077072009,1,1
G11000100077071010,110010077071010,G11000100077072015,110010077072015,1,1
G11000100077071011,110010077071011,G11000100077072016,110010077072016,0.9755462615,1
G11000100077071011,110010077071011,G11000100077072017,110010077072017,0.0244537385,0
G11000100077071012,110010077071012,G11000100077072020,110010077072020,1,1
G11000100077071013,110010077071013,G11000100077072019,110010077072019,1,1
G11000100077071014,110010077071014,G11000100077072018,110010077072018,1,1
G11000100077071015,110010077071015,G11000100077072014,110010077072014,1,1
G11000100077071016,110010077071016,G11000100077072013,110010077072013,1,1
G11000100077071017,110010077071017,G11000100077072012,110010077072012,0.836841233,0.8165137615
G11000100077071017,110010077071017,G11000100077072024,110010077072024,0.163158767,0.1834862385
G11000100077071018,110010077071018,G11000100077072011,110010077072011,1,1
G11000100077071019,110010077071019,G11000100077072022,110010077072022,1,1
G11000100077071020,110010077071020,G11000100077072021,110010077072021,1,1
G11000100077071021,110010077071021,G11000100077072025,110010077072025,1,1
G11000100077071022,110010077071022,G11000100077072023,110010077072023,1,1
G11000100077072000,110010077072000,G11000100077071004,110010077071004,1,1
G11000100077072001,110010077072001,G11000100077071005,110010077071005,1,1
G11000100077072002,110010077072002,G11000100077071006,110010077071006,1,1
G11000100077072003,110010077072003,G11000100077071007,110010077071007,1,1
G11000100077072004,110010077072004,G11000100077071011,110010077071011,1,1
G11000100077072005,110010077072005,G11000100077071012,110010077071012,1,1
G11000100077072006,110010077072006,G11000100077071013,110010077071013,1,1
G11000100077073000,110010077073000,G11000100077071000,110010077071000,1,1
G11000100077073001,110010077073001,G11000100077071001,110010077071001,1,1
G11000100077073002,110010077073002,G11000100077071002,110010077071002,1,1
G11000100077073003,110010077073003,G11000100077071003,110010077071003,1,1
G11000100077073004,110010077073004,G11000100077071002,110010077071002,0.5618860511,1
G11000100077073004,110010077073004,G11000100077071010,110010077071010,0.4381139489,0
G11000100077073005,110010077073005,G11000100077071009,110010077071009,1,1
G11000100077073006,110010077073006,G11000100077071008,110010077071008,0.9788570608,0.9759258305
G11000100077073006,110010077073006,G11000100077071011,110010077071011,0.0211429392,0.0240741695
G11000100077081000,110010077081000,G11000100077081000,110010077081000,1,1
G11000100077081001,110010077081001,G11000100077081003,110010077081003,1,1
G11000100077081002,110010077081002,G11000100077081004,110010077081004,1,1
G11000100077081003,110010077081003,G11000100077081002,110010077081002,1,1
G11000100077081004,110010077081004,G11000100077081000,110010077081000,1,1
G11000100077081005,110010077081005,G11000100077081001,110010077081001,1,1
G11000100077081006,110010077081006,G11000100077081005,110010077081005,1,1
G11000100077082000,110010077082000,G11000100077082000,110010077082000,0.3674121406,0.3674121406
G11000100077082000,110010077082000,G11000100077082001,110010077082001,0.6325878594,0.6325878594
G11000100077082001,110010077082001,G11000100077082002,110010077082002,1,1
G11000100077082002,110010077082002,G11000100077082005,110010077082005,1,1
G11000100077082003,110010077082003,G11000100077082020,110010077082020,1,1
G11000100077082004,110010077082004,G11000100077082020,110010077082020,0.9971564277,0.9971564277
G11000100077082004,110010077082004,G11000100077091009,110010077091009,0.0028435723,0.0028435723
G11000100077082005,110010077082005,G11000100077082003,110010077082003,0.0372683864,0.0372683864
G11000100077082005,110010077082005,G11000100077082005,110010077082005,0.0475239497,0.0475239497
