GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,EUY001,EUY002,EUY003,EUY004,EUY005
"G11000100015613","1990","DC","99","9999","9999","9999","99","9","613","6","0015","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000025","0000000000","Block 613","S","+38966900","-077062739",,66,6,0,6,0
"G11000100015614","1990","DC","99","9999","9999","9999","99","9","614","6","0015","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 614","S","+38965717","-077060928",,36,3,0,4,0
"G11000100016103","1990","DC","99","9999","9999","9999","99","9","103","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000022","0000000000","Block 103","S","+38989800","-077035249",,8,45,0,0,0
"G11000100016104","1990","DC","99","9999","9999","9999","99","9","104","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000023","0000000000","Block 104","S","+38989100","-077035331",,15,38,0,1,0
"G11000100016105","1990","DC","99","9999","9999","9999","99","9","105","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000027","0000000000","Block 105","S","+38988667","-077033781",,12,79,0,0,5
"G11000100016109","1990","DC","99","9999","9999","9999","99","9","109","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000022","0000000000","Block 109","S","+38987750","-077033908",,15,69,2,0,1
"G11000100016110","1990","DC","99","9999","9999","9999","99","9","110","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000032","0000000000","Block 110","S","+38987200","-077035034",,15,52,0,0,6
"G11000100016111","1990","DC","99","9999","9999","9999","99","9","111","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000021","0000000000","Block 111","S","+38986450","-077032267",,8,31,0,0,0
"G11000100016112","1990","DC","99","9999","9999","9999","99","9","112","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 112","S","+38986850","-077031000",,5,23,0,0,0
"G11000100016114","1990","DC","99","9999","9999","9999","99","9","114","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000028","0000000000","Block 114","S","+38985150","-077029123",,5,42,0,3,0
"G11000100016115","1990","DC","99","9999","9999","9999","99","9","115","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 115","S","+38984000","-077027834",,13,18,0,1,0
"G11000100016118","1990","DC","99","9999","9999","9999","99","9","118","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 118","S","+38985667","-077030764",,2,39,0,0,0
"G11000100016119","1990","DC","99","9999","9999","9999","99","9","119","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000028","0000000000","Block 119","S","+38984800","-077031750",,28,51,1,1,9
"G11000100016120","1990","DC","99","9999","9999","9999","99","9","120","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 120","S","+38985650","-077032571",,14,60,0,0,0
"G11000100016121","1990","DC","99","9999","9999","9999","99","9","121","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000022","0000000000","Block 121","S","+38986350","-077035129",,11,51,0,3,0
"G11000100016122","1990","DC","99","9999","9999","9999","99","9","122","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000023","0000000000","Block 122","S","+38985500","-077035011",,12,46,0,0,0
"G11000100016123","1990","DC","99","9999","9999","9999","99","9","123","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000034","0000000000","Block 123","S","+38984550","-077035024",,5,25,0,0,0
"G11000100016124","1990","DC","99","9999","9999","9999","99","9","124","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000025","0000000000","Block 124","S","+38983350","-077035074",,13,51,0,0,0
"G11000100016125","1990","DC","99","9999","9999","9999","99","9","125","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000011","0000000000","Block 125","S","+38983133","-077032949",,13,21,0,1,0
"G11000100016126","1990","DC","99","9999","9999","9999","99","9","126","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000009","0000000000","Block 126","S","+38984000","-077033090",,6,22,1,0,0
"G11000100016127","1990","DC","99","9999","9999","9999","99","9","127","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000023","0000000000","Block 127","S","+38984000","-077031241",,16,44,0,0,3
"G11000100016128","1990","DC","99","9999","9999","9999","99","9","128","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 128","S","+38983200","-077031074",,11,38,0,0,0
"G11000100016129","1990","DC","99","9999","9999","9999","99","9","129","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000011","0000000000","Block 129","S","+38983400","-077029379",,13,21,0,0,0
"G11000100016130","1990","DC","99","9999","9999","9999","99","9","130","1","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 130","S","+38983333","-077028059",,4,13,0,0,0
"G11000100016201","1990","DC","99","9999","9999","9999","99","9","201","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000026","0000000000","Block 201","S","+38982550","-077027385",,5,42,0,4,1
"G11000100016202","1990","DC","99","9999","9999","9999","99","9","202","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 202","S","+38980983","-077028857",,19,55,0,0,0
"G11000100016203","1990","DC","99","9999","9999","9999","99","9","203","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 203","S","+38980300","-077029024",,27,28,0,0,0
"G11000100016205","1990","DC","99","9999","9999","9999","99","9","205","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 205","S","+38979267","-077030765",,9,26,0,1,0
"G11000100016206","1990","DC","99","9999","9999","9999","99","9","206","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 206","S","+38979400","-077029021",,25,28,0,1,0
"G11000100016207","1990","DC","99","9999","9999","9999","99","9","207","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000030","0000000000","Block 207","S","+38980200","-077027462",,28,178,1,2,6
"G11000100016208","1990","DC","99","9999","9999","9999","99","9","208","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 208","S","+38978350","-077027409",,8,73,0,6,0
"G11000100016209","1990","DC","99","9999","9999","9999","99","9","209","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000008","0000000000","Block 209","S","+38977950","-077028874",,20,27,0,4,1
"G11000100016210","1990","DC","99","9999","9999","9999","99","9","210","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 210","S","+38978600","-077029024",,8,34,0,0,0
"G11000100016211","1990","DC","99","9999","9999","9999","99","9","211","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 211","S","+38978650","-077031074",,29,8,0,0,2
"G11000100016212","1990","DC","99","9999","9999","9999","99","9","212","2","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 212","S","+38978050","-077031269",,15,50,0,2,0
"G11000100016301","1990","DC","99","9999","9999","9999","99","9","301","3","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000008","0000000000","Block 301","S","+38978033","-077033171",,4,2,0,0,0
"G11000100016302","1990","DC","99","9999","9999","9999","99","9","302","3","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000011","0000000000","Block 302","S","+38978933","-077032783",,6,22,0,0,0
"G11000100016303","1990","DC","99","9999","9999","9999","99","9","303","3","0016","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 303","S","+38979767","-077032365",,31,30,0,0,2
