blk1990gj,blk1990ge,blk2010gj,blk2010ge,parea,weight
G11000100044208,11001004400208,G11000100044002010,110010044002010,1,1
G11000100044209,11001004400209,G11000100044002010,110010044002010,1,1
G11000100045101,11001004500101,G11000100044001000,110010044001000,1,1
G11000100045102,11001004500102,G11000100044001001,110010044001001,1,1
G11000100045103,11001004500103,G11000100044001010,110010044001010,1,1
G11000100045104,11001004500104,G11000100044001011,110010044001011,1,1
G11000100045105,11001004500105,G11000100044001014,110010044001014,1,1
G11000100045106,11001004500106,G11000100044001013,110010044001013,1,1
G11000100045107,11001004500107,G11000100044001018,110010044001018,1,1
G11000100045108,11001004500108,G11000100044001012,110010044001012,1,1
G11000100045201,11001004500201,G11000100044002002,110010044002002,0.023952314,0.0810810811
G11000100045201,11001004500201,G11000100044002004,110010044002004,0.976047686,0.9189189189
G11000100045202,11001004500202,G11000100044002001,110010044002001,1,1
G11000100045203,11001004500203,G11000100044002002,110010044002002,1,1
G11000100045204,11001004500204,G11000100044002003,110010044002003,1,1
G11000100045205,11001004500205,G11000100044002013,110010044002013,1,1
G11000100045206,11001004500206,G11000100044002017,110010044002017,1,1
G11000100045207,11001004500207,G11000100044002016,110010044002016,1,1
G11000100045208,11001004500208,G11000100044002012,110010044002012,0.7196961586,0.2549019608
G11000100045208,11001004500208,G11000100044002014,110010044002014,0.2803038414,0.7450980392
G11000100045209,11001004500209,G11000100044002018,110010044002018,1,1
G11000100045210,11001004500210,G11000100044002015,110010044002015,1,1
G11000100045211,11001004500211,G11000100044002000,110010044002000,1,1
G11000100046101,11001004600101,G11000100046001001,110010046001001,1,1
G11000100046102,11001004600102,G11000100046001000,110010046001000,1,1
G11000100046103,11001004600103,G11000100046001002,110010046001002,1,1
G11000100046104,11001004600104,G11000100046001003,110010046001003,1,1
G11000100046105,11001004600105,G11000100046001004,110010046001004,1,1
G11000100046106,11001004600106,G11000100046001005,110010046001005,1,1
G11000100046201,11001004600201,G11000100046002019,110010046002019,1,1
G11000100046202,11001004600202,G11000100046002018,110010046002018,0.8398263217,0.9449541284
G11000100046202,11001004600202,G11000100046002020,110010046002020,0.1601736783,0.0550458716
G11000100046203,11001004600203,G11000100046002000,110010046002000,0.9814615112,0.9913644214
G11000100046203,11001004600203,G11000100046002012,110010046002012,0.0185384888,0.0086355786
G11000100046204,11001004600204,G11000100046002001,110010046002001,1,1
G11000100046205,11001004600205,G11000100046002014,110010046002014,1,1
G11000100046206,11001004600206,G11000100046002016,110010046002016,0.9142464202,0.980952381
G11000100046206,11001004600206,G11000100046002017,110010046002017,0.0857535798,0.019047619
G11000100046207,11001004600207,G11000100046002015,110010046002015,1,1
G11000100046208,11001004600208,G11000100046002006,110010046002006,1,1
G11000100046301,11001004600301,G11000100046002002,110010046002002,1,1
G11000100046302,11001004600302,G11000100046002003,110010046002003,1,1
G11000100046303,11001004600303,G11000100046002004,110010046002004,0.6914897676,0.6914897676
G11000100046303,11001004600303,G11000100046002005,110010046002005,0.3085102324,0.3085102324
G11000100046304,11001004600304,G11000100046002009,110010046002009,0.8493955102,0.9135135135
G11000100046304,11001004600304,G11000100046002010,110010046002010,0.1506044898,0.0864864865
G11000100046305,11001004600305,G11000100046002007,110010046002007,0.8640484209,0.9593495935
G11000100046305,11001004600305,G11000100046002011,110010046002011,0.1359515791,0.0406504065
G11000100046306,11001004600306,G11000100046002013,110010046002013,1,1
G11000100046307,11001004600307,G11000100046002008,110010046002008,1,1
G11000100047101,11001004700101,G11000100047012000,110010047012000,1,1
G11000100047102,11001004700102,G11000100047012001,110010047012001,1,1
G11000100047104,11001004700104,G11000100047012002,110010047012002,1,1
G11000100047201,11001004700201,G11000100047011000,110010047011000,0.4018470962,0.3463992707
G11000100047201,11001004700201,G11000100047011002,110010047011002,0.2043023116,0.1381039198
G11000100047201,11001004700201,G11000100047011003,110010047011003,0.3938505922,0.5154968095
G11000100047202,11001004700202,G11000100047021000,110010047021000,1,1
G11000100047203,11001004700203,G11000100047011001,110010047011001,1,1
G11000100047204,11001004700204,G11000100047021020,110010047021020,1,1
G11000100047205,11001004700205,G11000100047021021,110010047021021,1,1
G11000100047206,11001004700206,G11000100047021023,110010047021023,1,1
G11000100047301,11001004700301,G11000100047012003,110010047012003,1,1
G11000100047302,11001004700302,G11000100047021001,110010047021001,0.8674021492,1
G11000100047302,11001004700302,G11000100047021002,110010047021002,0.1325978508,0
G11000100047303,11001004700303,G11000100047021019,110010047021019,1,1
G11000100047304,11001004700304,G11000100047021018,110010047021018,1,1
G11000100047305,11001004700305,G11000100047021017,110010047021017,1,1
G11000100047306,11001004700306,G11000100047021014,110010047021014,0.0893308484,0.0893308484
G11000100047306,11001004700306,G11000100047021015,110010047021015,0.0322879529,0.0322879529
G11000100047306,11001004700306,G11000100047021016,110010047021016,0.8783811987,0.8783811987
G11000100047307,11001004700307,G11000100047021022,110010047021022,1,1
G11000100047308,11001004700308,G11000100047021022,110010047021022,1,1
G11000100047401,11001004700401,G11000100047021004,110010047021004,0.1543119569,0.1543119569
G11000100047401,11001004700401,G11000100047021005,110010047021005,0.735751235,0.735751235
G11000100047401,11001004700401,G11000100047021014,110010047021014,0.10901545,0.10901545
G11000100047401,11001004700401,G11000100047021015,110010047021015,0.0009213581,0.0009213581
G11000100047402,11001004700402,G11000100047021003,110010047021003,1,1
G11000100047420,11001004700420,G11000100047012004,110010047012004,0.5829397187,0
G11000100047420,11001004700420,G11000100047012005,110010047012005,0.0932395139,0
G11000100047420,11001004700420,G11000100047012006,110010047012006,0.3238207674,1
G11000100047501,11001004700501,G11000100047021011,110010047021011,1,1
G11000100047502,11001004700502,G11000100047021007,110010047021007,1,1
G11000100047503,11001004700503,G11000100047021008,110010047021008,0.9147090573,0.9147090573
G11000100047503,11001004700503,G11000100047021010,110010047021010,0.0852909427,0.0852909427
G11000100047504,11001004700504,G11000100047012007,110010047012007,1,1
G11000100047505,11001004700505,G11000100047021009,110010047021009,1,1
G11000100047506,11001004700506,G11000100047021006,110010047021006,1,1
G11000100047507,11001004700507,G11000100047012008,110010047012008,1,1
G11000100047508,11001004700508,G11000100047012010,110010047012010,1,1
G11000100047509,11001004700509,G11000100047012009,110010047012009,1,1
G11000100047510,11001004700510,G11000100047021012,110010047021012,0.8799994012,1
G11000100047510,11001004700510,G11000100047021013,110010047021013,0.1200005988,0
G1100010004801101,11001004801101,G11000100048011003,110010048011003,1,1
G1100010004801102,11001004801102,G11000100048011004,110010048011004,1,1
G1100010004801103,11001004801103,G11000100048011002,110010048011002,1,1
G1100010004801104,11001004801104,G11000100048011001,110010048011001,1,1
G1100010004801105,11001004801105,G11000100048011000,110010048011000,1,1
G1100010004801106,11001004801106,G11000100048011008,110010048011008,1,1
G1100010004801107,11001004801107,G11000100048011007,110010048011007,1,1
G1100010004801108,11001004801108,G11000100048011005,110010048011005,1,1
G1100010004801201,11001004801201,G11000100048011018,110010048011018,0.9192316174,0.9950738916
G1100010004801201,11001004801201,G11000100048011019,110010048011019,0.0807683826,0.0049261084
G1100010004801202,11001004801202,G11000100048011006,110010048011006,0.1463400146,0.1010452962
G1100010004801202,11001004801202,G11000100048011017,110010048011017,0.8536599854,0.8989547038
G1100010004801203,11001004801203,G11000100048011011,110010048011011,1,1
G1100010004801205,11001004801205,G11000100048011010,110010048011010,1,1
G1100010004801206,11001004801206,G11000100048011009,110010048011009,1,1
G1100010004801207,11001004801207,G11000100048011012,110010048011012,1,1
G1100010004801208,11001004801208,G11000100048011013,110010048011013,1,1
G1100010004801301,11001004801301,G11000100048011020,110010048011020,1,1
G1100010004801303,11001004801303,G11000100048011015,110010048011015,1,1
G1100010004801304,11001004801304,G11000100048011016,110010048011016,1,1
G1100010004801306,11001004801306,G11000100048011021,110010048011021,1,1
G1100010004801307,11001004801307,G11000100048011022,110010048011022,1,1
G1100010004801308,11001004801308,G11000100048011023,110010048011023,0.9683037052,0.8910891089
G1100010004801308,11001004801308,G11000100048011024,110010048011024,0.0086317516,0
G1100010004801308,11001004801308,G11000100048011025,110010048011025,0.0230645432,0.1089108911
G1100010004801320,11001004801320,G11000100048011014,110010048011014,1,1
G1100010004802104,11001004802104,G11000100048021001,110010048021001,1,1
G1100010004802105,11001004802105,G11000100048021007,110010048021007,1,1
G1100010004802106,11001004802106,G11000100048021002,110010048021002,0.7741029121,1
G1100010004802106,11001004802106,G11000100048021003,110010048021003,0.1267225807,0
G1100010004802106,11001004802106,G11000100048021004,110010048021004,0.0991745072,0
G1100010004802109,11001004802109,G11000100048021005,110010048021005,1,1
G1100010004802110,11001004802110,G11000100048021006,110010048021006,0.979151869,0.9671052632
G1100010004802110,11001004802110,G11000100048021008,110010048021008,0.020848131,0.0328947368
G1100010004802120,11001004802120,G11000100048021000,110010048021000,1,1
G1100010004802201,11001004802201,G11000100048022004,110010048022004,0.813526858,0.9360730594
G1100010004802201,11001004802201,G11000100048022007,110010048022007,0.186473142,0.0639269406
G1100010004802202,11001004802202,G11000100048022006,110010048022006,1,1
G1100010004802203,11001004802203,G11000100048022005,110010048022005,1,1
G1100010004802205,11001004802205,G11000100048022003,110010048022003,1,1
G1100010004802208,11001004802208,G11000100048022001,110010048022001,1,1
G1100010004802209,11001004802209,G11000100048022000,110010048022000,1,1
G1100010004802220,11001004802220,G11000100048022002,110010048022002,1,1
G1100010004901101,11001004901101,G11000100049011000,110010049011000,1,1
G1100010004901102,11001004901102,G11000100049011001,110010049011001,1,1
G1100010004901103,11001004901103,G11000100049011002,110010049011002,1,1
G1100010004901104,11001004901104,G11000100049011003,110010049011003,1,1
G1100010004901105,11001004901105,G11000100049011004,110010049011004,1,1
G1100010004901106,11001004901106,G11000100049011005,110010049011005,1,1
G1100010004901107,11001004901107,G11000100049011006,110010049011006,1,1
G1100010004901201,11001004901201,G11000100049012000,110010049012000,1,1
G1100010004901202,11001004901202,G11000100049012001,110010049012001,1,1
G1100010004901203,11001004901203,G11000100049012002,110010049012002,0.152344777,0
G1100010004901203,11001004901203,G11000100049012004,110010049012004,0.3011032691,1
G1100010004901203,11001004901203,G11000100049012010,110010049012010,0.5465519539,0
G1100010004901204,11001004901204,G11000100049012006,110010049012006,1,1
G1100010004901205,11001004901205,G11000100049012005,110010049012005,1,1
G1100010004901206,11001004901206,G11000100049012007,110010049012007,1,1
G1100010004901207,11001004901207,G11000100049012009,110010049012009,1,1
G1100010004901208,11001004901208,G11000100049012008,110010049012008,1,1
G1100010004901301,11001004901301,G11000100049012013,110010049012013,1,1
G1100010004901302,11001004901302,G11000100049012014,110010049012014,1,1
G1100010004901303,11001004901303,G11000100049012003,110010049012003,0.7906164592,0.7906164592
G1100010004901303,11001004901303,G11000100049012012,110010049012012,0.2093835408,0.2093835408
G1100010004901304,11001004901304,G11000100049012003,110010049012003,0.1039099321,0
G1100010004901304,11001004901304,G11000100049012004,110010049012004,0.3183082478,1
G1100010004901304,11001004901304,G11000100049012010,110010049012010,0.57778182,0
G1100010004901305,11001004901305,G11000100049012003,110010049012003,1,1
G1100010004901306,11001004901306,G11000100049012011,110010049012011,1,1
G1100010004901308,11001004901308,G11000100049012003,110010049012003,1,1
G1100010004902101,11001004902101,G11000100049021000,110010049021000,1,1
G1100010004902102,11001004902102,G11000100049021001,110010049021001,1,1
G1100010004902103,11001004902103,G11000100049021002,110010049021002,0.2226973304,0.1200787402
G1100010004902103,11001004902103,G11000100049021003,110010049021003,0.0782772834,0.092519685
G1100010004902103,11001004902103,G11000100049021004,110010049021004,0.2883393043,0.1220472441
G1100010004902103,11001004902103,G11000100049021006,110010049021006,0.3363765939,0.6653543307
G1100010004902103,11001004902103,G11000100049021007,110010049021007,0.074309488,0
G1100010004902104,11001004902104,G11000100049021005,110010049021005,1,1
G1100010004902105,11001004902105,G11000100049022004,110010049022004,1,1
G1100010004902106,11001004902106,G11000100049022001,110010049022001,0.3209625979,0.2012012012
G1100010004902106,11001004902106,G11000100049022002,110010049022002,0.328307722,0.4024024024
G1100010004902106,11001004902106,G11000100049022003,110010049022003,0.0311201314,0.003003003
