GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,CNECTA,NECTADIV,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,ASVKE001,ASVKE002,ASVKE003,ASVKE004,ASVKE005,ASVKE006,ASVKE007,ASVKE008,ASVKE009,ASVKE010,ASVKE011,ASVKE012,ASVKE013,ASVKE014,ASVKE015,ASVKE016,ASVKE017,ASVKE018,ASVKE019,ASVKE020,ASVKE021,ASVKE022,ASVKE023,ASVKE024,ASVKE025,ASVKE026,ASVKE027,ASVKE028,ASVKE029,ASVKE030,ASVKE031,ASVKE032,ASVKE033,ASVKE034,ASVKE035,ASVKE036,ASVKE037,ASVKE038,ASVKE039,ASVKE040,ASVKE041,ASVKE042,ASVKE043,ASVKE044,ASVKE045,ASVKE046,ASVKE047,ASVKE048,ASVKE049,ASVKE050,ASVKE051,ASVKE052,ASVKE053,ASVKE054,ASVKE055,ASVKE056,ASVKE057,ASVKE058,ASVKE059,ASVKE060,ASVKE061,ASVKE062,ASVKE063,ASVKE064,NAME_M,ASVKM001,ASVKM002,ASVKM003,ASVKM004,ASVKM005,ASVKM006,ASVKM007,ASVKM008,ASVKM009,ASVKM010,ASVKM011,ASVKM012,ASVKM013,ASVKM014,ASVKM015,ASVKM016,ASVKM017,ASVKM018,ASVKM019,ASVKM020,ASVKM021,ASVKM022,ASVKM023,ASVKM024,ASVKM025,ASVKM026,ASVKM027,ASVKM028,ASVKM029,ASVKM030,ASVKM031,ASVKM032,ASVKM033,ASVKM034,ASVKM035,ASVKM036,ASVKM037,ASVKM038,ASVKM039,ASVKM040,ASVKM041,ASVKM042,ASVKM043,ASVKM044,ASVKM045,ASVKM046,ASVKM047,ASVKM048,ASVKM049,ASVKM050,ASVKM051,ASVKM052,ASVKM053,ASVKM054,ASVKM055,ASVKM056,ASVKM057,ASVKM058,ASVKM059,ASVKM060,ASVKM061,ASVKM062,ASVKM063,ASVKM064
"G11000100023021","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002302","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010023021",,,"110010023021","Block Group 1, Census Tract 23.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 1, Census Tract 23.02, District of Columbia, District of Columbia",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100023022","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002302","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010023022",,,"110010023022","Block Group 2, Census Tract 23.02, District of Columbia, District of Columbia",274,5,0,0,0,0,0,0,5,0,16,0,0,0,0,0,6,0,10,4,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,16,0,27,0,0,0,0,27,0,0,0,44,0,0,0,37,7,0,0,0,162,91,29,0,42,0,0,0,0,"Block Group 2, Census Tract 23.02, District of Columbia, District of Columbia",119,9,14,14,14,14,14,14,9,14,18,14,14,14,14,14,13,14,14,7,14,14,14,14,14,14,14,7,20,14,14,14,14,14,14,20,14,44,14,14,14,14,44,14,14,14,34,14,14,14,24,15,14,14,14,108,90,28,14,67,14,14,14,14
"G11000100023023","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002302","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010023023",,,"110010023023","Block Group 3, Census Tract 23.02, District of Columbia, District of Columbia",359,20,0,0,0,0,0,0,0,20,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,67,48,0,25,0,25,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,147,37,83,0,27,0,0,0,0,"Block Group 3, Census Tract 23.02, District of Columbia, District of Columbia",161,33,14,14,14,14,14,14,14,33,42,14,14,14,14,14,14,42,14,14,14,14,14,14,14,14,14,14,81,14,14,14,14,14,59,56,14,40,14,40,14,14,14,14,14,14,40,14,40,14,14,14,14,14,14,130,43,121,14,43,14,14,14,14
"G11000100024001","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002400","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010024001",,,"110010024001","Block Group 1, Census Tract 24, District of Columbia, District of Columbia",232,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,17,0,13,0,26,0,0,0,11,0,15,0,0,151,96,55,0,0,0,0,0,0,"Block Group 1, Census Tract 24, District of Columbia, District of Columbia",89,20,14,14,14,14,14,14,20,14,14,14,14,14,14,14,14,14,14,17,14,14,14,14,14,14,17,14,14,14,14,14,14,14,14,14,14,33,14,14,14,4,26,14,19,14,28,14,14,14,18,14,23,14,14,85,74,51,14,14,14,14,14,14
"G11000100024002","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002400","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010024002",,,"110010024002","Block Group 2, Census Tract 24, District of Columbia, District of Columbia",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,38,0,0,0,23,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,15,15,0,0,0,0,0,0,0,"Block Group 2, Census Tract 24, District of Columbia, District of Columbia",51,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,21,14,14,14,14,14,14,21,14,40,14,14,14,35,14,22,14,14,14,14,14,14,14,14,14,14,14,5,14,14,14,5,14,14,14,14,24,24,14,14,14,14,14,14,14
"G11000100024003","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002400","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010024003",,,"110010024003","Block Group 3, Census Tract 24, District of Columbia, District of Columbia",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,46,0,0,0,0,0,0,"Block Group 3, Census Tract 24, District of Columbia, District of Columbia",45,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,45,14,43,14,14,14,14,14,14
"G11000100024004","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002400","4",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010024004",,,"110010024004","Block Group 4, Census Tract 24, District of Columbia, District of Columbia",88,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,"Block Group 4, Census Tract 24, District of Columbia, District of Columbia",68,14,14,14,14,14,14,14,14,14,34,14,14,14,14,14,14,34,14,21,14,14,14,14,14,21,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,56,56,14,14,14,14,14,14,14
"G11000100025011","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002501","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010025011",,,"110010025011","Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia",315,10,0,0,0,0,0,0,10,0,65,0,0,20,35,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,0,0,0,26,0,0,0,11,0,0,11,0,0,0,0,0,189,178,11,0,0,0,0,0,0,"Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia",261,16,14,14,14,14,14,14,16,14,38,14,14,21,34,14,14,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,43,22,14,14,14,40,14,14,14,19,14,14,19,14,14,14,14,14,258,259,18,14,14,14,14,14,14
"G11000100025012","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002501","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010025012",,,"110010025012","Block Group 2, Census Tract 25.01, District of Columbia, District of Columbia",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,81,0,0,0,2,0,79,0,0,"Block Group 2, Census Tract 25.01, District of Columbia, District of Columbia",81,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,40,14,40,14,14,14,14,14,14,69,14,14,14,5,14,69,14,14
"G11000100025031","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002503","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010025031",,,"110010025031","Block Group 1, Census Tract 25.03, District of Columbia, District of Columbia",713,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,370,0,49,0,0,11,0,11,0,0,0,0,0,0,265,199,0,0,0,24,0,0,42,"Block Group 1, Census Tract 25.03, District of Columbia, District of Columbia",544,14,14,14,14,14,14,14,14,14,32,14,14,14,14,14,14,32,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,529,14,14,14,525,14,61,14,14,19,14,19,14,14,14,14,14,14,171,157,14,14,14,36,14,14,65
"G11000100025032","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002503","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010025032",,,"110010025032","Block Group 2, Census Tract 25.03, District of Columbia, District of Columbia",516,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,52,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,20,0,0,0,0,77,0,0,39,38,0,0,0,0,332,156,87,89,0,0,0,0,0,"Block Group 2, Census Tract 25.03, District of Columbia, District of Columbia",138,14,14,14,14,14,14,14,14,14,70,14,14,14,14,14,14,70,14,24,14,14,14,14,14,24,14,14,14,14,14,14,14,14,14,14,14,48,14,14,31,38,14,14,14,14,56,14,14,42,41,14,14,14,14,113,70,52,91,14,14,14,14,14
"G11000100025041","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002504","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010025041",,,"110010025041","Block Group 1, Census Tract 25.04, District of Columbia, District of Columbia",113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,14,0,22,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,8,0,0,0,0,0,0,"Block Group 1, Census Tract 25.04, District of Columbia, District of Columbia",84,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,36,14,23,14,37,14,14,14,14,77,14,14,14,77,14,14,14,14,14,14,14,14,14,14,14,14,14,25,22,12,14,14,14,14,14,14
"G11000100025042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002504","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010025042",,,"110010025042","Block Group 2, Census Tract 25.04, District of Columbia, District of Columbia",442,74,25,0,0,18,0,0,31,0,0,0,0,0,0,0,0,0,0,33,0,0,0,17,0,0,16,0,22,0,0,0,0,15,7,0,0,31,23,0,8,0,0,0,0,0,104,45,10,13,14,22,0,0,0,178,153,25,0,0,0,0,0,0,"Block Group 2, Census Tract 25.04, District of Columbia, District of Columbia",137,66,40,14,14,30,14,14,40,14,14,14,14,14,14,14,14,14,14,42,14,14,14,29,14,14,29,14,28,14,14,14,14,26,11,14,14,40,37,14,13,14,14,14,14,14,83,72,18,18,21,36,14,14,14,92,90,27,14,14,14,14,14,14
"G11000100026001","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002600","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010026001",,,"110010026001","Block Group 1, Census Tract 26, District of Columbia, District of Columbia",168,24,0,0,0,0,0,0,18,6,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,27,0,0,8,1,18,0,0,0,42,0,6,8,28,0,0,0,0,56,51,5,0,0,0,0,0,0,"Block Group 1, Census Tract 26, District of Columbia, District of Columbia",50,28,14,14,14,14,14,14,27,10,22,14,14,14,14,14,14,22,14,14,14,14,14,14,14,14,14,14,8,14,14,14,14,8,14,14,14,24,14,14,13,2,21,14,14,14,42,14,10,10,42,14,14,14,14,38,37,8,14,14,14,14,14,14
"G11000100026002","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002600","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010026002",,,"110010026002","Block Group 2, Census Tract 26, District of Columbia, District of Columbia",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,58,44,0,14,0,0,0,0,0,"Block Group 2, Census Tract 26, District of Columbia, District of Columbia",49,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,14,14,14,13,14,14,14,12,14,14,14,14,14,14,14,14,14,47,48,14,20,14,14,14,14,14
"G11000100027021","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002702","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010027021",,,"110010027021","Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia",545,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,58,0,0,0,0,32,26,0,0,22,0,0,14,0,0,8,0,0,132,0,0,17,70,35,0,10,0,111,0,61,34,16,0,0,0,0,200,109,11,71,9,0,0,0,0,"Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia",135,14,14,14,14,14,14,14,14,14,32,14,14,14,14,14,14,32,14,66,14,14,14,14,52,42,14,14,37,14,14,27,14,14,15,14,14,106,14,14,27,90,56,14,20,14,69,14,50,38,25,14,14,14,14,86,69,22,65,16,14,14,14,14
"G11000100027022","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002702","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010027022",,,"110010027022","Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia",137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,12,0,0,12,0,0,0,0,0,95,26,69,0,0,0,0,0,0,"Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia",91,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,14,14,14,14,14,14,18,14,14,14,14,14,14,14,14,14,14,27,14,14,14,14,14,27,14,14,19,14,14,19,14,14,14,14,14,78,35,70,14,14,14,14,14,14
"G11000100027023","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002702","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010027023",,,"110010027023","Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,53,0,0,0,0,0,0,53,0,10,0,0,0,10,0,0,0,0,76,0,20,56,0,0,0,0,0,137,76,44,17,0,0,0,0,0,"Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",110,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,40,14,14,14,14,14,14,40,14,71,14,14,14,14,14,14,71,14,16,14,14,14,16,14,14,14,14,55,14,34,47,14,14,14,14,14,104,83,51,29,14,14,14,14,14
"G11000100027024","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002702","4",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010027024",,,"110010027024","Block Group 4, Census Tract 27.02, District of Columbia, District of Columbia",236,45,0,0,0,0,0,0,45,0,49,0,0,22,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,15,18,0,0,0,108,23,47,0,38,0,0,0,0,"Block Group 4, Census Tract 27.02, District of Columbia, District of Columbia",163,97,14,14,14,14,14,14,97,14,61,14,14,34,14,14,14,63,14,14,14,14,14,14,14,14,14,14,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,37,14,14,14,24,28,14,14,14,81,27,58,14,45,14,14,14,14
"G11000100027031","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002703","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010027031",,,"110010027031","Block Group 1, Census Tract 27.03, District of Columbia, District of Columbia",164,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,48,3,3,0,0,0,42,0,0,85,59,26,0,0,0,0,0,0,"Block Group 1, Census Tract 27.03, District of Columbia, District of Columbia",87,14,14,14,14,14,14,14,14,14,42,14,14,14,14,14,14,42,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,13,14,14,67,19,16,14,14,14,73,14,14,48,42,31,14,14,14,14,14,14
"G11000100027032","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002703","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010027032",,,"110010027032","Block Group 2, Census Tract 27.03, District of Columbia, District of Columbia",445,1,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,15,0,48,0,0,0,0,0,0,48,0,74,0,0,0,0,46,0,28,0,102,0,0,23,58,21,0,0,0,33,0,16,17,0,0,0,0,0,172,122,15,35,0,0,0,0,0,"Block Group 2, Census Tract 27.03, District of Columbia, District of Columbia",88,2,14,14,14,14,14,14,2,14,24,14,14,14,14,14,14,24,14,43,14,14,14,14,14,14,43,14,68,14,14,14,14,54,14,39,14,67,14,14,37,48,34,14,14,14,34,14,25,25,14,14,14,14,14,82,70,22,45,14,14,14,14,14
"G11000100027041","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002704","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010027041",,,"110010027041","Block Group 1, Census Tract 27.04, District of Columbia, District of Columbia",279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,57,123,31,49,0,19,0,0,"Block Group 1, Census Tract 27.04, District of Columbia, District of Columbia",208,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,208,49,190,50,56,14,27,14,14
"G11000100027042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002704","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010027042",,,"110010027042","Block Group 2, Census Tract 27.04, District of Columbia, District of Columbia",1083,16,0,0,0,0,0,0,16,0,109,0,0,0,0,0,0,109,0,73,0,0,0,0,0,0,73,0,154,0,0,0,0,137,0,17,0,385,0,0,177,110,85,13,0,0,128,24,38,66,0,0,0,0,0,218,218,0,0,0,0,0,0,0,"Block Group 2, Census Tract 27.04, District of Columbia, District of Columbia",300,27,14,14,14,14,14,14,27,14,119,14,14,14,14,14,14,119,14,72,14,14,14,14,14,14,72,14,170,14,14,14,14,177,14,26,14,212,14,14,124,130,86,19,14,14,113,36,59,99,14,14,14,14,14,147,147,14,14,14,14,14,14,14
"G11000100028011","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002801","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010028011",,,"110010028011","Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia",739,95,0,0,0,0,0,0,95,0,21,0,0,0,0,0,0,21,0,57,36,0,0,0,0,0,21,0,28,0,0,0,9,0,0,19,0,143,0,0,0,102,0,41,0,0,62,0,3,0,59,0,0,0,0,333,215,85,33,0,0,0,0,0,"Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia",198,84,14,14,14,14,14,14,84,14,24,14,14,14,14,14,14,24,14,45,42,14,14,14,14,14,24,14,29,14,14,14,16,14,14,23,14,114,14,14,14,107,14,46,14,14,54,14,6,14,54,14,14,14,14,126,81,90,38,14,14,14,14,14
"G11000100028012","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002801","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010028012",,,"110010028012","Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",637,20,0,0,0,0,0,0,20,0,67,0,0,0,0,18,9,40,0,11,0,0,0,11,0,0,0,0,56,0,0,0,18,30,0,8,0,251,64,0,52,9,71,0,0,55,77,7,7,37,14,0,0,12,0,155,92,63,0,0,0,0,0,0,"Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",171,31,14,14,14,14,14,14,31,14,71,14,14,14,14,29,16,65,14,18,14,14,14,18,14,14,14,14,46,14,14,14,23,40,14,8,14,157,101,14,51,12,91,14,14,75,59,11,10,56,19,14,14,19,14,74,52,53,14,14,14,14,14,14
"G11000100028021","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002802","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010028021",,,"110010028021","Block Group 1, Census Tract 28.02, District of Columbia, District of Columbia",688,186,0,0,0,0,0,0,186,0,135,66,0,62,0,0,0,7,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,69,0,102,0,0,0,102,0,0,0,0,62,0,37,9,16,0,0,0,0,134,47,48,14,25,0,0,0,0,"Block Group 1, Census Tract 28.02, District of Columbia, District of Columbia",258,135,14,14,14,14,14,14,135,14,123,83,14,91,14,14,14,13,14,14,14,14,14,14,14,14,14,14,108,14,14,14,14,14,14,108,14,95,14,14,14,95,14,14,14,14,67,14,59,15,26,14,14,14,14,92,61,67,24,32,14,14,14,14
"G11000100028022","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002802","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010028022",,,"110010028022","Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia",490,92,0,0,0,0,0,0,0,92,135,0,93,0,0,0,0,42,0,14,14,0,0,0,0,0,0,0,91,0,70,0,0,0,0,21,0,26,0,0,0,14,0,12,0,0,59,0,0,59,0,0,0,0,0,73,46,27,0,0,0,0,0,0,"Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia",169,80,14,14,14,14,14,14,14,80,84,14,77,14,14,14,14,87,14,21,21,14,14,14,14,14,14,14,139,14,137,14,14,14,14,35,14,35,14,14,14,30,14,19,14,14,86,14,14,86,14,14,14,14,14,84,71,42,14,14,14,14,14,14
"G11000100028023","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002802","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010028023",,,"110010028023","Block Group 3, Census Tract 28.02, District of Columbia, District of Columbia",961,19,0,0,0,0,0,0,0,19,71,0,0,0,0,71,0,0,0,37,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,126,77,0,0,7,11,31,0,0,520,0,289,74,96,49,12,0,0,188,45,47,87,9,0,0,0,0,"Block Group 3, Census Tract 28.02, District of Columbia, District of Columbia",326,32,14,14,14,14,14,14,14,32,115,14,14,14,14,115,14,14,14,51,14,14,14,29,14,14,41,14,14,14,14,14,14,14,14,14,14,114,106,14,14,18,18,49,14,14,296,14,257,86,165,80,21,14,14,111,43,55,91,15,14,14,14,14
"G11000100029001","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002900","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010029001",,,"110010029001","Block Group 1, Census Tract 29, District of Columbia, District of Columbia",422,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,31,0,0,19,0,12,0,0,0,31,0,18,13,0,0,0,0,0,319,108,104,49,14,6,0,0,38,"Block Group 1, Census Tract 29, District of Columbia, District of Columbia",108,14,14,14,14,14,14,14,14,14,24,14,14,14,14,14,14,24,14,14,14,14,14,14,14,14,14,14,29,14,14,14,14,14,14,29,14,34,14,14,30,14,17,14,14,14,36,14,28,20,14,14,14,14,14,103,65,67,45,15,9,14,14,41
"G11000100029002","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"002900","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010029002",,,"110010029002","Block Group 2, Census Tract 29, District of Columbia, District of Columbia",339,15,0,0,0,0,0,0,15,0,52,0,0,0,0,0,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,16,47,16,0,0,10,0,0,0,10,0,0,0,0,183,94,37,37,15,0,0,0,0,"Block Group 2, Census Tract 29, District of Columbia, District of Columbia",118,24,14,14,14,14,14,14,24,14,71,14,14,14,14,14,68,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,67,14,14,14,23,62,20,14,14,15,14,14,14,15,14,14,14,14,94,76,43,35,26,14,14,14,14
"G11000100030001","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"003000","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010030001",,,"110010030001","Block Group 1, Census Tract 30, District of Columbia, District of Columbia",582,84,0,0,0,0,0,0,74,10,50,10,14,0,0,0,0,26,0,21,21,0,0,0,0,0,0,0,50,0,0,0,0,0,40,10,0,33,8,0,22,0,3,0,0,0,14,0,0,0,7,0,7,0,0,330,141,109,40,15,12,0,0,13,"Block Group 1, Census Tract 30, District of Columbia, District of Columbia",138,89,14,14,14,14,14,14,87,16,42,16,22,14,14,14,14,35,14,23,23,14,14,14,14,14,14,14,45,14,14,14,14,14,42,16,14,37,12,14,34,14,6,14,14,14,15,14,14,14,10,14,11,14,14,111,78,70,28,24,14,14,14,23
